"","yw","Mode","ORegionDAT","DRegionDAT","approx_cost","sanitized_cost","prcp","tavg","tmax","tmin","diesel_price","deaths","pandemic","volume","new_deaths","tmax_lag_12","tmax_lag_8","tmax_lag_4","tmax_lag_2","prcp_lag_12","prcp_lag_8","prcp_lag_4","prcp_lag_2"
"744","2017 W39","V","CA_FRS","MA_BOS",1.560141286,NA,0,73.28571429,87.85714286,59,2.788,0,0,0,0,96.5714285716664,93.9642857199997,87.9285714299986,83.2857142849971,0.00429487183333332,0.00644230774999999,0.0128846155,0.0138461539999994
"745","2017 W40","V","CA_FRS","MA_BOS",1.567656494,NA,0.001020408,66,80.28571429,51.28571429,2.792,0,0,0,0,94.6666666708334,91.5178571487504,84.0357142875,84.071428575,0.00437990583333351,0.00656985875000027,0.0131397175000005,0.000510204000001124
"746","2017 W41","V","CA_FRS","MA_BOS",1.575171703,NA,0,63.42857143,78.57142857,48.85714286,2.776,0,0,0,0,92.8214285766668,89.5535714337502,81.3571428574996,79.4285714300022,0.00437990583333351,0.00656985875000027,0.00717817900000028,0.000510204000001124
"747","2017 W42","V","CA_FRS","MA_BOS",1.582686911,NA,0.016538462,63.14285714,77,49.85714286,2.787,0,0,0,0,90.7619047683335,86.7678571474999,80.9285714300004,77.7857142850007,0.00575811100000016,0.00863716650000024,0.0043897175000005,0.00826923099999988
"748","2017 W43","V","CA_FRS","MA_BOS",1.59020212,NA,0,68.71428571,86,54.85714286,2.797,0,0,0,0,89.4642857183335,84.1964285724998,80.4642857150011,81.5,0.00575811100000016,0.00863716650000024,0.0043897175000005,0.00826923099999988
"749","2017 W44","V","CA_FRS","MA_BOS",1.597717328,NA,0.005576923,60.28571429,67.57142857,51.28571429,2.819,0,0,0,0,86.7738095275005,80.6607142862504,77.2857142850007,76.7857142850007,0.00622285458333346,0.00933428187500018,0.00552884624999983,0.00278846149999978
"750","2017 W45","V","CA_FRS","MA_BOS",1.605232537,NA,0,57.42857143,69.57142857,47,2.882,0,0,0,0,84.7142857174998,78.1964285712493,75.0357142849989,68.5714285699978,0.00622285458333346,0.00635351262500006,0.00552884624999983,0.00278846149999978
"751","2017 W46","V","CA_FRS","MA_BOS",1.612747746,NA,0.061666667,57.71428571,67.42857143,47.71428571,2.915,0,0,0,0,82.0595238125,76.7857142862504,72.6428571425004,68.5,0.0113617435000002,0.0106003075000003,0.0168108975000001,0.0308333335000004
"752","2017 W47","V","CA_FRS","MA_BOS",1.620262954,NA,0.000188679,60,74,49.28571429,2.912,0,0,0,0,79.3452380958333,75.0535714287507,69.6428571425004,70.7142857150029,0.0113774667500003,0.0106238923750004,0.0168580672500003,0.0309276730000008
"753","2017 W48","V","CA_FRS","MA_BOS",1.627778163,NA,0.039074074,51.28571429,61.28571429,40.14285714,2.926,0,0,0,0,76.4642857149999,72.6785714287498,68.0714285724989,67.6428571449978,0.0146336395833334,0.0153806006249999,0.025232355,0.0196313764999996
"754","2017 W49","V","CA_FRS","MA_BOS",1.635293371,NA,0,45.85714286,61.71428571,33.57142857,2.922,0,0,0,0,74.1666666666667,70.5714285712502,66.1071428575015,61.5,0.0126464600833334,0.0153806006249999,0.025232355,0.0195370369999992
"755","2017 W50","V","CA_FRS","MA_BOS",1.64280858,NA,0,46.85714286,61,34.57142857,2.91,0,0,0,0,72.6904761908336,68.5714285712502,64.5,61.3571428550022,0.0103387677500001,0.0133132928749999,0.00981568824999979,0
"756","2017 W51","V","CA_FRS","MA_BOS",1.650323788,NA,0.008039216,45.71428571,56.85714286,34.42857143,2.901,0,0,0,0,70.1071428575002,64.9285714287498,60.2142857149993,58.9285714299986,0.0110087024166668,0.014318194875,0.0117783224999997,0.00401960800000012
"757","2017 W52","V","CA_FRS","MA_BOS",1.657838997,NA,0,48,61.85714286,37.42857143,2.903,0,0,0,0,68.5714285716664,64.2142857149993,60.3571428574996,59.3571428599971,0.0109236684166666,0.0136210795,0.00200980400000006,0.00401960800000012
"758","2018 W01","V","CA_FRS","MA_BOS",1.665354205,NA,0.029607843,54.42857143,65.14285714,45.71428571,2.973,0,0,0,0,67.4523809524999,63.6607142862504,61.2142857149993,63.5,0.0133909886666667,0.0173220598750001,0.00941176475000027,0.0148039215000004
"759","2018 W02","V","CA_FRS","MA_BOS",1.672869414,NA,0.156034483,53.28571429,59.42857143,47.57142857,2.996,0,0,0,0,65.9880952383331,62.6607142862495,60.8214285724989,62.2857142850007,0.0250156570833333,0.0291180368749999,0.0484203855000001,0.092821163
"760","2018 W03","V","CA_FRS","MA_BOS",1.680384622,NA,0.020535714,49.42857143,57.42857143,43.14285714,3.028,0,0,0,0,63.6071428574996,60.5892857149993,60.9642857149993,58.4285714299986,0.0267269665833334,0.03166141625,0.0515445100000003,0.0882850985000001
"761","2018 W04","V","CA_FRS","MA_BOS",1.687899831,NA,0.034038462,49.71428571,61.14285714,39,3.025,0,0,0,0,63.0714285716664,60.5714285712502,60.7857142850007,59.2857142850007,0.0290987614999999,0.0310319647499999,0.0600541254999998,0.0272870879999996
"762","2018 W05","V","CA_FRS","MA_BOS",1.69541504,NA,0,55.71428571,69.85714286,44.42857143,3.07,0,0,0,0,63.0952380958333,61.5892857149993,61.9642857149993,65.5,0.0290987614999999,0.0310319647499999,0.0526521647499996,0.017019230999999
"763","2018 W06","V","CA_FRS","MA_BOS",1.702930248,NA,0,59,74.14285714,46.14285714,3.086,0,0,0,0,63.6547619049998,63.2321428574996,65.6428571425004,72,0.0239598725833332,0.0310319647499999,0.0136435439999998,0
"764","2018 W07","V","CA_FRS","MA_BOS",1.710445457,NA,0,52.57142857,66.14285714,40.14285714,3.063,0,0,0,0,63,64.3928571425004,67.8214285700014,70.1428571400029,0.0239441493333331,0.0300270627499999,0.00850961549999951,0
"765","2018 W08","V","CA_FRS","MA_BOS",1.717960665,NA,0.00372549,45.71428571,57.28571429,34,3.027,0,0,0,0,62.6666666666667,63.8214285712502,66.8571428574996,61.7142857149993,0.020998434,0.030492749,0.000931372500000194,0.00186274500000039
"766","2018 W09","V","CA_FRS","MA_BOS",1.725475874,NA,0.292,48.28571429,56.28571429,41.42857143,3.007,0,0,0,0,62.2142857149999,62.7142857150002,63.4642857150011,56.7857142899993,0.0453317673333335,0.0632917686250001,0.0739313725000006,0.147862745000001
"767","2018 W10","V","CA_FRS","MA_BOS",1.732991082,NA,0.0026,57.28571429,70.71428571,46.42857143,2.992,0,0,0,0,63.0238095241663,64.125,62.6071428574996,63.5,0.0455484339999999,0.0441124582499999,0.0745813725,0.1473
"768","2018 W11","V","CA_FRS","MA_BOS",1.740506291,NA,0.095333333,55.57142857,64.85714286,45.71428571,2.976,0,0,0,0,63.6904761908336,65.0535714287507,62.2857142875,67.7857142850007,0.0528229437499999,0.0534621606249996,0.0984147057499998,0.0489666664999984
"769","2018 W12","V","CA_FRS","MA_BOS",1.748021499,NA,0.442372881,55.71428571,64.71428571,46.42857143,2.972,0,0,0,0,63.9285714283336,65.5,64.1428571425004,64.7857142850007,0.0896873504999999,0.104503963,0.2080765535,0.268853107
"770","2018 W13","V","CA_FRS","MA_BOS",1.755536708,NA,0.003921569,62.42857143,77.14285714,49.57142857,3.01,0,0,0,0,64.9285714283336,66.4107142850007,69.3571428550003,70.928571425,0.0875468276666667,0.104994159125,0.13605694575,0.223147225000002
"771","2018 W14","V","CA_FRS","MA_BOS",1.763051916,NA,0.06372549,65.42857143,75.71428571,54.71428571,3.042,0,0,0,0,66.2857142850001,66.60714285625,70.6071428550003,76.428571425,0.0798544115833334,0.112959845375,0.151338318250001,0.0338235295000011
"772","2018 W15","V","CA_FRS","MA_BOS",1.770567125,NA,0.000943396,63,77.14285714,50.28571429,3.043,0,0,0,0,67.9285714275005,67.98214285625,73.678571425,76.428571425,0.0782217184166667,0.113077769875,0.127740834000001,0.0323344429999999
"773","2018 W16","V","CA_FRS","MA_BOS",1.778082334,NA,0.041964286,60,73.85714286,48,3.104,0,0,0,0,68.9880952375,70.0535714275002,75.9642857125,75.5,0.0788822037500001,0.117857619375,0.0276386852500003,0.0214538409999996
"774","2018 W17","V","CA_FRS","MA_BOS",1.785597542,NA,0,70.28571429,83.42857143,56.14285714,3.133,0,0,0,0,70.1190476183335,73.4464285699996,77.5357142849989,78.6428571449978,0.0788822037500001,0.0813576193749999,0.0266582929999997,0.0209821429999995
"775","2018 W18","V","CA_FRS","MA_BOS",1.793112751,NA,0,67.71428571,81.42857143,55.42857143,3.157,0,0,0,0,70.7261904758331,74.7857142849998,78.9642857149993,82.4285714299986,0.0788822037500001,0.0810326193750002,0.0107269204999998,0
"776","2018 W19","V","CA_FRS","MA_BOS",1.800627959,NA,0,72.57142857,86.14285714,58.57142857,3.171,0,0,0,0,72.3928571424998,77.4464285699996,81.2142857149993,83.7857142850007,0.0788822037500001,0.0691159527500003,0.0104910714999997,0
"777","2018 W20","V","CA_FRS","MA_BOS",1.808143168,NA,0,69,82.14285714,56.42857143,3.239,0,0,0,0,74.4642857133337,79.6249999987504,83.2857142850007,84.1428571400029,0.07857174625,0.0138193426250002,0,0
"778","2018 W21","V","CA_FRS","MA_BOS",1.815658376,NA,0.0026,68.42857143,81.28571429,57.14285714,3.277,0,0,0,0,76.5476190466664,80.1428571424995,82.75,81.7142857149993,0.0544550795833333,0.0136541465,0.000650000000000261,0.00130000000000052
"779","2018 W22","V","CA_FRS","MA_BOS",1.823173585,NA,0,77.28571429,92.57142857,61.57142857,3.288,0,0,0,0,78.3690476183335,82.25,85.5357142850007,86.9285714299986,0.0542384129166669,0.00568846025000003,0.000650000000000261,0.00130000000000052
"780","2018 W23","V","CA_FRS","MA_BOS",1.830688793,NA,0,75.57142857,89.71428571,60.57142857,3.285,0,0,0,0,80.4404761891662,83.8214285712493,86.4285714274993,91.1428571399993,0.0462939685000003,0.00557053574999999,0.000650000000000261,0
"781","2018 W24","V","CA_FRS","MA_BOS",1.838204002,NA,0,79.14285714,93.71428571,64.28571429,3.266,0,0,0,0,82.8571428558334,86.3035714275002,89.3214285699996,91.7142857100007,0.0094295617500002,0.000325000000000131,0.000650000000000261,0
"782","2018 W25","V","CA_FRS","MA_BOS",1.84571921,NA,0,82.28571429,97.85714286,66.71428571,3.244,0,0,0,0,84.5833333324996,88.10714285625,93.4642857125,95.7857142850007,0.00910276433333331,0.000325000000000131,0,0
"783","2018 W26","V","CA_FRS","MA_BOS",1.853234419,NA,0,82.85714286,98.42857143,67.42857143,3.216,0,0,0,0,86.4761904758331,90.23214285625,94.9285714274993,98.1428571449978,0.00379230683333335,0.000325000000000131,0,0
"784","2018 W27","V","CA_FRS","MA_BOS",1.860749628,NA,0,84.42857143,99.85714286,69.42857143,3.236,0,0,0,0,88.3690476191666,91.9464285712502,97.4642857150011,99.1428571450015,0.0037136905,0.000325000000000131,0,0
"785","2018 W28","V","CA_FRS","MA_BOS",1.868264836,NA,0,88.42857143,102.7142857,74.14285714,3.243,0,0,0,0,90.7738095225001,94.5178571412498,99.7142857125,101.285714280002,0.000216666666666754,0.000325000000000131,0,0
"786","2018 W29","V","CA_FRS","MA_BOS",1.875780045,NA,0,89.42857143,104.4285714,75.28571429,3.239,0,0,0,0,92.5238095200002,97.4107142800003,101.357142847501,103.57142855,0.000216666666666754,0,0,0
"787","2018 W30","V","CA_FRS","MA_BOS",1.883295253,NA,0,89.42857143,104.1428571,75.28571429,3.22,0,0,0,0,94.416666659167,98.8571428462501,102.785714265001,104.28571425,0.000216666666666754,0,0,0
"788","2018 W31","V","CA_FRS","MA_BOS",1.890810462,NA,0,87,102.4285714,72,3.226,0,0,0,0,95.7738095141667,100.4464285575,103.4285714,103.28571425,0.000216666666666754,0,0,0
"789","2018 W32","V","CA_FRS","MA_BOS",1.89832567,NA,0,85.42857143,102.1428571,70.57142857,3.223,0,0,0,0,97.4404761774998,101.49999998125,103.28571425,102.28571425,0.000216666666666754,0,0,0
"790","2018 W33","V","CA_FRS","MA_BOS",1.905840879,NA,0,85.14285714,101.4285714,69.57142857,3.217,0,0,0,0,99.1190476033335,101.94642854875,102.53571425,101.78571425,0,0,0,0
"791","2018 W34","V","CA_FRS","MA_BOS",1.913356087,NA,0,79.71428571,95.28571429,63.85714286,3.207,0,0,0,0,99.3452380800002,101.553571406251,100.321428547501,98.3571428450014,0,0,0,0
"792","2018 W35","V","CA_FRS","MA_BOS",1.920871296,NA,0,77,91.14285714,63.57142857,3.226,0,0,0,0,99.4642856991668,100.46428569125,97.4999999824995,93.2142857149993,0,0,0,0
"793","2018 W36","V","CA_FRS","MA_BOS",1.928386504,NA,0,83.14285714,98.85714286,68.57142857,3.252,0,0,0,0,99.8928571283335,99.9821428362502,96.6785714225007,95,0,0,0,0
"794","2018 W37","V","CA_FRS","MA_BOS",1.935901713,NA,0,74.85714286,89,60.57142857,3.258,0,0,0,0,99.1547618900004,98.0535714112502,93.5714285725007,93.9285714300022,0,0,0,0
"795","2018 W38","V","CA_FRS","MA_BOS",1.943416922,NA,0,75.57142857,92.14285714,60,3.268,0,0,0,0,98.6309523658335,96.5535714162497,92.7857142849989,90.5714285699978,0,0,0,0
"796","2018 W39","V","CA_FRS","MA_BOS",1.95093213,NA,0,76.42857143,91.42857143,61.85714286,3.271,0,0,0,0,97.928571413333,95.1785714199996,92.8571428574996,91.7857142849971,0,0,0,0
"797","2018 W40","V","CA_FRS","MA_BOS",1.958447339,NA,0.055208333,70.57142857,81.28571429,61.14285714,3.313,0,0,0,0,96.1428571291666,92.57142856875,88.4642857149993,86.3571428600007,0.00460069441666662,0.00690104162499994,0.0138020832499999,0.0276041664999997
"798","2018 W41","V","CA_FRS","MA_BOS",1.965962547,NA,0,68,80.28571429,56.28571429,3.385,0,0,0,0,94.1309523700002,89.9285714300004,86.2857142875,80.7857142900029,0.00460069441666662,0.00690104162499994,0.0138020832499999,0.0276041664999997
"799","2018 W42","V","CA_FRS","MA_BOS",1.973477756,NA,0,67.71428571,83.14285714,53.28571429,3.394,0,0,0,0,92.3809523733332,88.4107142862495,84.0357142875,81.7142857149993,0.00460069441666662,0.00690104162499994,0.0138020832499999,0
"800","2018 W43","V","CA_FRS","MA_BOS",1.980992964,NA,0,66.57142857,81.57142857,53,3.38,0,0,0,0,90.6428571375,87.2142857150002,81.5714285725007,82.3571428549985,0.00460069441666662,0.00690104162499994,0.0138020832499999,0
"801","2018 W44","V","CA_FRS","MA_BOS",1.988508173,NA,0,63,75.71428571,51.71428571,3.355,0,0,0,0,88.4404761883331,84.3214285712493,80.1785714274993,78.6428571399993,0.00460069441666662,0.00690104162499994,0,0
"802","2018 W45","V","CA_FRS","MA_BOS",1.996023381,NA,0.000208333,58.57142857,71.85714286,46.42857143,3.338,0,0,0,0,85.9761904766668,82.1785714287498,78.0714285699996,73.7857142850007,0.00461805549999994,0.00692708324999991,5.20832499999457e-05,0.000104166499999891
"803","2018 W46","V","CA_FRS","MA_BOS",2.00353859,NA,0,54.71428571,68.85714286,40.42857143,3.317,0,0,0,0,83.7738095241663,79.26785714375,74.5,70.3571428600007,0.00461805549999994,0.00692708324999991,5.20832499999457e-05,0.000104166499999891
"804","2018 W47","V","CA_FRS","MA_BOS",2.011053798,2.011053798,0.115961538,55.57142857,66.28571429,46.57142857,3.282,0,0,0,0,81.7023809533336,76.1250000012506,70.6785714300004,67.571428575,0.014281517,0.0214222755,0.0290424677500001,0.0579807690000003
"805","2018 W48","V","CA_FRS","MA_BOS",1.982096033,NA,0.268909091,53.42857143,60.28571429,46.85714286,3.261,0,0,0,0,78.4880952391662,73.5000000012496,66.821428575,63.2857142899993,0.0366906079166665,0.0481348702499997,0.0962697404999995,0.192435314499999
"806","2018 W49","V","CA_FRS","MA_BOS",1.953138268,NA,0.025614035,51.28571429,57.28571429,46.42857143,3.207,0,0,0,0,75.8452380966664,70.6250000012496,63.1785714324997,58.7857142899993,0.0388251108333331,0.0513366246249998,0.102621166,0.147261562999999
"807","2018 W50","V","CA_FRS","MA_BOS",1.924180503,NA,0.007254902,49.28571429,58.71428571,41.71428571,3.161,0,0,0,0,73.0595238108332,67.5714285724998,60.6428571449997,58,0.0394296859999998,0.0522434873749997,0.1044348915,0.0164344685
"808","2018 W51","V","CA_FRS","MA_BOS",1.895222738,NA,0.056785714,52.28571429,58,47.28571429,3.121,0,0,0,0,70.273809525,64.6250000012496,58.5714285724989,58.3571428549985,0.0441618288333331,0.0593417016249997,0.0896409354999994,0.0320203079999999
"809","2018 W52","V","CA_FRS","MA_BOS",1.866264972,NA,0.03245283,46.71428571,54.85714286,39,3.077,0,0,0,0,68.0714285725001,62.0178571450006,57.2142857150011,56.4285714300022,0.0422655369166665,0.0633983053749998,0.0305268702500001,0.0446192720000003
"810","2019 W01","V","CA_FRS","MA_BOS",1.837307207,NA,0.078301887,44.57142857,55.85714286,35.85714286,3.048,0,0,0,0,66.0357142866663,60.0178571449997,56.8571428574996,55.3571428600007,0.0487906941666667,0.0731599996250001,0.0436988332500006,0.0553773585000013
"811","2019 W02","V","CA_FRS","MA_BOS",1.808349442,NA,0.112105263,53.42857143,61.71428571,48,3.013,0,0,0,0,64.2500000008337,59.1250000012506,57.6071428575015,58.7857142850007,0.0581327994166667,0.0871731575000001,0.0699114235000007,0.0952035750000011
"812","2019 W03","V","CA_FRS","MA_BOS",1.779391677,NA,0.172857143,54.28571429,62,48.42857143,2.976,0,0,0,0,62.6190476200003,58.5892857150002,58.6071428575015,61.8571428550022,0.0725375613333332,0.0942851081249998,0.0989292807500002,0.142481202999999
"813","2019 W04","V","CA_FRS","MA_BOS",1.750433912,NA,0.084038462,49.85714286,60.85714286,40,2.965,0,0,0,0,61.3809523825003,58.6607142862504,60.1071428574996,61.4285714299986,0.0795407664999998,0.0711762794999999,0.11182568875,0.128447802499998
"814","2019 W05","V","CA_FRS","MA_BOS",1.721476147,NA,0.13296875,55.57142857,63.42857143,48.85714286,2.965,0,0,0,0,60.6785714299998,59.4285714287498,62,62.1428571449978,0.0906041345833334,0.0845956188750003,0.1254924045,0.108503606000001
"815","2019 W06","V","CA_FRS","MA_BOS",1.692518381,NA,0.2145,46.71428571,54.14285714,36.71428571,2.966,0,0,0,0,59.4523809533336,58.8571428575005,60.1071428574996,58.7857142850007,0.108479134583333,0.110501256125,0.151091088749999,0.173734375
"816","2019 W07","V","CA_FRS","MA_BOS",1.663560616,NA,0.206451613,48.57142857,56,41.14285714,2.966,0,0,0,0,58.5952380958333,58.6071428575005,58.6071428574996,55.0714285700014,0.116019974166667,0.1292094935,0.15948970625,0.2104758065
"817","2019 W08","V","CA_FRS","MA_BOS",1.634602851,NA,0.056296296,44.71428571,54.42857143,36.28571429,3.006,0,0,0,0,58.1071428575002,58.5535714287498,57,55.2142857149993,0.0983022412500002,0.13218992675,0.152554164750001,0.131373954500001
"818","2019 W09","V","CA_FRS","MA_BOS",1.605645086,NA,0.125737705,58,66.42857143,51.42857143,3.048,0,0,0,0,58.8690476191665,59.875,57.75,60.4285714299986,0.106645880416667,0.138119404,0.150746403499999,0.0910170004999991
"819","2019 W10","V","CA_FRS","MA_BOS",1.576687321,NA,0.100625,53.85714286,60.42857143,46.57142857,3.076,0,0,0,0,59.0119047625,59.7142857149993,59.3214285724989,63.4285714299986,0.114426721916667,0.136684371125,0.1222776535,0.1131813525
"820","2019 W11","V","CA_FRS","MA_BOS",1.547729555,NA,0.003846154,54.28571429,68,42.28571429,3.079,0,0,0,0,59.8452380958333,60.4642857149993,62.3214285724989,64.2142857149993,0.110015091916667,0.1155579975,0.0716262887499992,0.0522355769999994
"821","2019 W12","V","CA_FRS","MA_BOS",1.51877179,NA,0.021578947,59.42857143,70.28571429,49.42857143,3.07,0,0,0,0,61.1309523816666,61.64285714375,66.2857142875,69.1428571450015,0.109108935,0.107750558125,0.0629469514999998,0.0127125504999999
"822","2019 W13","V","CA_FRS","MA_BOS",1.489814025,NA,0.017090909,59.71428571,71.85714286,49.14285714,3.08,0,0,0,0,62.4642857149999,62.6964285724998,67.6428571449997,71.071428575,0.104008020166667,0.0932658279999998,0.0357852525000002,0.019334928000001
"823","2019 W14","V","CA_FRS","MA_BOS",1.46085626,NA,0.042711864,62.71428571,74.28571429,52,3.078,0,0,0,0,63.5119047633331,65.2142857162498,71.1071428600007,73.071428575,0.0982252369166667,0.0717923110000003,0.0213069685000002,0.0299013865000006
"824","2019 W15","V","CA_FRS","MA_BOS",1.431898495,NA,0,63.57142857,74.71428571,51.57142857,3.093,0,0,0,0,64.5714285724995,67.5535714299995,72.7857142875,74.5,0.0838204750000002,0.045985859375,0.0203454300000008,0.0213559320000005
"825","2019 W16","V","CA_FRS","MA_BOS",1.402940729,1.402940729,0.035490196,66.14285714,78.71428571,53.57142857,3.118,0,0,0,0,66.0595238100001,70.5892857150002,74.8928571425004,76.7142857100007,0.0797747861666667,0.0433850968749998,0.0238232422499998,0.0177450979999989
"826","2019 W17","V","CA_FRS","MA_BOS",1.443831015,NA,0,75.57142857,90.14285714,61.28571429,3.147,0,0,0,0,68.2857142858332,73.5535714287498,79.4642857125,84.428571425,0.0686940569999998,0.02766788375,0.0195505149999997,0.0177450979999989
"827","2019 W18","V","CA_FRS","MA_BOS",1.484721301,NA,0,69.42857143,81,55.85714286,3.169,0,0,0,0,70.5238095241663,76.125,81.1428571399993,85.5714285699978,0.050819057,0.0150897587499998,0.00887254899999945,0
"828","2019 W19","V","CA_FRS","MA_BOS",1.525611587,NA,0.0092,69.14285714,81.57142857,58,3.171,0,0,0,0,72.6547619049998,77.8214285712502,82.8571428550003,81.2857142850007,0.0343814225833331,0.0157589895000001,0.0111725489999994,0.00459999999999994
"829","2019 W20","V","CA_FRS","MA_BOS",1.566501873,NA,0.293584906,64.85714286,73.42857143,55.28571429,3.16,0,0,0,0,74.2380952383331,78.2142857137496,81.5357142849989,77.5,0.0541554734166665,0.0497597343749998,0.0756962264999999,0.151392453
"830","2019 W21","V","CA_FRS","MA_BOS",1.607392159,NA,0.098235294,61.71428571,70.42857143,54.14285714,3.163,0,0,0,0,74.571428571667,78.0357142850007,76.6071428575015,71.9285714300022,0.0518636058333334,0.0599027825,0.10025505,0.195910100000001
"831","2019 W22","V","CA_FRS","MA_BOS",1.648282445,NA,0.0694,70.42857143,83.57142857,60.57142857,3.151,0,0,0,0,76.5,79.1964285699996,77.25,77,0.0492615224999999,0.0632387994999997,0.11760505,0.0838176470000001
"832","2019 W23","V","CA_FRS","MA_BOS",1.689172731,NA,0,79.14285714,92.14285714,65.42857143,3.136,0,0,0,0,78.5119047616669,81.3749999987504,79.8928571425004,87.8571428549985,0.0489410096666667,0.0632387994999997,0.11530505,0.0346999999999991
"833","2019 W24","V","CA_FRS","MA_BOS",1.730063017,NA,0,84.71428571,98.42857143,70.14285714,3.105,0,0,0,0,80.8571428566665,83.8392857137496,86.1428571425004,95.2857142850007,0.0471427640833332,0.0588025249999999,0.0419088235,0
"834","2019 W25","V","CA_FRS","MA_BOS",1.770953303,1.770953303,0,82.28571429,95.28571429,69.14285714,3.07,0,0,0,0,82.809523809167,84.4821428575005,92.3571428574996,96.8571428600007,0.0457185216666665,0.0588025249999999,0.0173499999999995,0
"835","2019 W26","V","CA_FRS","MA_BOS",1.763779664,NA,0,78.71428571,91.85714286,64.14285714,3.043,0,0,0,0,84.2738095233332,85.8392857150002,94.4285714300004,93.571428575,0.0421591996666664,0.0588025249999999,0,0
"836","2019 W27","V","CA_FRS","MA_BOS",1.756606025,NA,0,80.57142857,94.42857143,65.71428571,3.042,0,0,0,0,85.9166666666667,87.4464285724998,95.0000000024993,93.1428571449978,0.0421591996666664,0.057652525,0,0
"837","2019 W28","V","CA_FRS","MA_BOS",1.749432387,NA,0,82.57142857,98,67.28571429,3.055,0,0,0,0,87.5238095241663,90.51785714375,94.8928571449997,96.2142857149993,0.0392016833333333,0.02095441175,0,0
"838","2019 W29","V","CA_FRS","MA_BOS",1.742258748,NA,0,83.42857143,97.71428571,68.85714286,3.051,0,0,0,0,88.1547619049998,93.9285714287489,95.4999999999982,97.8571428549985,0.0392016833333333,0.00867499999999977,0,0
"839","2019 W30","V","CA_FRS","MA_BOS",1.735085109,NA,0.000731707,90.14285714,104.8571429,76.14285714,3.044,0,0,0,0,90.1428571466665,96.5892857199997,98.750000009999,101.285714304999,0.0392626589166666,9.14633749999894e-05,0.000182926749999979,0.000365853499999957
"840","2019 W31","V","CA_FRS","MA_BOS",1.727911471,NA,0,85.14285714,101.1428571,69.57142857,3.034,0,0,0,0,91.7738095241663,97.7142857149993,100.428571427499,103,0.03849599225,9.14633749999894e-05,0.000182926749999979,0.000365853499999957
"841","2019 W32","V","CA_FRS","MA_BOS",1.720737832,NA,0,82.42857143,96.28571429,68.42857143,3.032,0,0,0,0,93.6785714291667,97.4464285724998,100,98.7142856950013,0.0140305834166667,9.14633749999894e-05,0.000182926749999979,0
"842","2019 W33","V","CA_FRS","MA_BOS",1.713564193,NA,0,86.14285714,101.8571429,71,3.011,0,0,0,0,96.2976190516662,98.2678571487495,101.035714297501,99.0714285950016,0.0058443089166665,9.14633749999894e-05,0.000182926749999979,0
"843","2019 W34","V","CA_FRS","MA_BOS",1.706390554,NA,0,83.28571429,98.14285714,69.57142857,2.994,0,0,0,0,97.5119047658336,99.0535714337502,99.3571428575015,100.000000020002,6.09755833333262e-05,9.14633749999894e-05,0,0
"844","2019 W35","V","CA_FRS","MA_BOS",1.699216916,NA,0,86.14285714,100.8571429,71.71428571,2.983,0,0,0,0,98.2380952458334,99.8571428675004,99.2857143075016,99.5000000200016,6.09755833333262e-05,9.14633749999894e-05,0,0
"845","2019 W36","V","CA_FRS","MA_BOS",1.692043277,NA,0,84.14285714,97.71428571,70.57142857,2.976,0,0,0,0,98.1785714358333,99.8214285812501,99.6428571625001,99.2857143049987,6.09755833333262e-05,9.14633749999894e-05,0,0
"846","2019 W37","V","CA_FRS","MA_BOS",1.684869638,NA,0,78,93,63.71428571,2.971,0,0,0,0,97.9880952449997,99.2321428675004,97.4285714375001,95.3571428549985,6.09755833333262e-05,9.14633749999894e-05,0,0
"847","2019 W38","V","CA_FRS","MA_BOS",1.677695999,1.677695999,0,72,85.14285714,59.42857143,2.987,0,0,0,0,97.4285714350002,96.7678571475008,94.1785714375001,89.0714285700014,6.09755833333262e-05,0,0,0
"848","2019 W39","V","CA_FRS","MA_BOS",1.666503322,NA,0,75.28571429,87.28571429,62.71428571,3.081,0,0,0,0,96.8333333400005,95.0357142962512,90.7857142850007,86.2142857150029,6.09755833333262e-05,0,0,0
"849","2019 W40","V","CA_FRS","MA_BOS",1.655310645,NA,0,64.28571429,79,51.28571429,3.066,0,0,0,0,95.2500000066672,92.8750000100008,86.1071428575015,83.1428571450015,6.09755833333262e-05,0,0,0
"850","2019 W41","V","CA_FRS","MA_BOS",1.644117968,NA,0,67.85714286,83,53.42857143,3.047,0,0,0,0,94.0238095308341,90.5178571475008,83.6071428575015,81,6.09755833333262e-05,0,0,0
"851","2019 W42","V","CA_FRS","MA_BOS",1.632925291,NA,0,64.57142857,77.57142857,52.14285714,3.051,0,0,0,0,91.7500000033336,87.9464285762497,81.7142857149993,80.2857142849971,0,0,0,0
"852","2019 W43","V","CA_FRS","MA_BOS",1.621732614,NA,0,67.71428571,81.71428571,54.28571429,3.05,0,0,0,0,90.1309523875,85.5535714274993,80.3214285699978,79.6428571399956,0,0,0,0
"853","2019 W44","V","CA_FRS","MA_BOS",1.610539937,NA,0.023809524,56.71428571,72.14285714,43,3.064,0,0,0,0,88.1190476250001,82.35714285625,78.6071428549985,76.928571425,0.00198412700000006,0.00297619050000009,0.00595238100000017,0.0119047620000003
