STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
US1CAFR0006,"SANGER 6.8 N, CA US",3/14/18,,,0.16,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/15/18,,,0.02,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/18/18,,,0.04,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/20/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/21/18,,,0.35,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/22/18,,,1.52,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/23/18,,,0.68,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/24/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/27/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/28/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/1/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/4/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/7/18,,,0.47,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/10/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/11/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/12/18,,,0.02,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/16/18,,,0.06,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/17/18,,,0.25,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/18/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/24/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/25/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/1/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/2/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/12/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",10/4/18,,,0.19,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",11/22/18,,,0.84,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",11/29/18,,,1.1,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/1/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/3/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/5/18,,,0.11,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/6/18,,,0.06,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/7/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/10/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/13/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/14/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/17/18,,,0.23,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/18/18,,,0.12,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/19/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/25/18,,,0.2,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/26/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/27/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/28/18,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/3/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/6/19,,,0.39,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/7/19,,,0.69,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/8/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/10/19,,,0.08,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/14/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/15/19,,,0.11,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/16/19,,,0.12,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/17/19,,,0.69,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/18/19,,,0.08,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/20/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/21/19,,,0.51,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/22/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/23/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/28/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/29/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/30/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/31/19,,,0.02,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/1/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/2/19,,,0.33,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/3/19,,,0.51,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/4/19,,,0.2,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/5/19,,,0.25,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/9/19,,,0.49,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/10/19,,,0.38,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/11/19,,,0.18,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/12/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/13/19,,,0.08,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/14/19,,,0.18,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/15/19,,,0.21,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/16/19,,,0.58,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/17/19,,,0.35,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/18/19,,,0.38,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/19/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/20/19,,,0.28,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/21/19,,,0.1,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/22/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/26/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/27/19,,,0.03,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/28/19,,,0.2,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/1/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/2/19,,,0.56,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/3/19,,,0.44,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/4/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/5/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/6/19,,,0.19,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/7/19,,,0.03,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/8/19,,,0.09,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/9/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/10/19,,,0.13,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/11/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/12/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/13/19,,,0.02,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/18/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/19/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/20/19,,,0.1,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/21/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/22/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/23/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/25/19,,,0,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/26/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/27/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/28/19,,,0.09,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/29/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/1/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/2/19,,,0.02,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/3/19,,,0.07,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/4/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/5/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/6/19,,,0.06,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/7/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/8/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/9/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/10/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/11/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/10/19,,,0.08,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/16/19,,,0.73,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/17/19,,,0.11,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/19/19,,,0.86,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/20/19,,,0.18,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/22/19,,,0.31,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/24/19,,,0.02,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",5/27/19,,,0.55,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/1/19,,,0.54,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/3/19,,,0.24,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/5/19,,,0.7,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/6/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/7/19,,,0.15,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/8/19,,,0.34,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/9/19,,,0.6,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/10/19,,,0,0,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/15/19,,,0.04,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/23/19,,,0.16,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/24/19,,,0.52,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",12/26/19,,,0.05,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/10/20,,,0.15,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",1/17/20,,,0.63,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",2/22/20,,,0.02,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/11/20,,,0.08,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/15/20,,,1.38,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/20/20,,,0.09,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/21/20,,,0.05,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/23/20,,,0.76,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/24/20,,,0.27,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/26/20,,,0.25,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",3/29/20,,,0.07,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/6/20,,,1.15,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/7/20,,,0.16,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/8/20,,,0.15,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/9/20,,,0.36,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/18/20,,,0.2,,,,,,
US1CAFR0006,"SANGER 6.8 N, CA US",4/21/20,,,0.02,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/4/17,,,0.62,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/5/17,,,0.15,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/6/17,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/7/17,,,0.17,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/8/17,,,0.85,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/9/17,,,0.9,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/10/17,,,0.04,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/11/17,,,0.53,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/12/17,,,0.31,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/13/17,,,0.47,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/14/17,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/18/17,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/19/17,,,0.42,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/20/17,,,0.39,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/21/17,,,0.25,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/22/17,,,0.2,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/23/17,,,0.42,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/24/17,,,0.2,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/2/17,,,0.08,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/3/17,,,0.22,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/4/17,,,0.02,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/6/17,,,0.19,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/7/17,,,0.26,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/8/17,,,0.05,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/9/17,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/10/17,,,0.32,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/11/17,,,0.26,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/17/17,,,0.35,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/18/17,,,0.6,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/20/17,,,0.62,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/21/17,,,0.16,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/28/17,,,0.02,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/5/17,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/6/17,,,0.2,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/21/17,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/23/17,,,0.43,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/25/17,,,0.6,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/26/17,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/27/17,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/31/17,,,0.01,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/7/17,,,0.87,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/8/17,,,0.55,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/9/17,,,0.02,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/14/17,,,0.25,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/17/17,,,0.1,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/18/17,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/19/17,,,0.14,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/7/17,,,0.05,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/17/17,,,0.26,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/27/17,,,0.09,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/21/17,,,0.01,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/27/18,,,0.27,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/28/18,,,0.01,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/2/18,,,1,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/3/18,,,0.36,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/4/18,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/11/18,,,0.03,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/13/18,,,0.02,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/14/18,,,0.13,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/15/18,,,0.03,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/17/18,,,0.39,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/21/18,,,0.26,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/22/18,,,1.37,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/23/18,,,0.64,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/16/18,,,0.03,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/17/18,,,0.25,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",10/4/18,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/25/18,6,0.68,,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/28/18,,,0.34,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/29/18,,,0.8,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/30/18,,,0.31,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/2/18,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/6/18,,,0.08,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/17/18,,,0.17,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/18/18,,,0.14,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/25/18,,,0.17,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/6/19,,,0.35,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/7/19,,,0.6,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/9/19,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/10/19,,,0.08,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/15/19,,,0.12,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/16/19,,,0.1,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/17/19,,,0.64,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/18/19,,,0.08,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/21/19,,,0.58,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/31/19,,,0.01,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/1/19,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/2/19,,,0.28,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/3/19,,,0.63,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/4/19,,,0.2,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/5/19,,,0.31,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/6/19,,,0.08,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/11/19,4,0.84,,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/15/19,3,0.24,,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/16/19,,,0.48,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/17/19,,,0.44,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/21/19,4,0.33,,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/27/19,,,0.03,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",2/28/19,,,0.08,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/2/19,,,0.42,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/3/19,,,0.56,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/4/19,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/6/19,,,0.15,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/7/19,,,0.04,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/8/19,,,0.05,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/10/19,,,0.09,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/20/19,,,0.09,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/28/19,,,0.09,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/3/19,,,0.1,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/6/19,,,0.13,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/16/19,,,0.28,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/17/19,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/16/19,,,0.63,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/17/19,,,0.21,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/19/19,,,0.8,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/20/19,,,0.1,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/22/19,,,0.14,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/24/19,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/27/19,,,0.4,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/4/19,11,1.65,,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/5/19,,,0.47,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/7/19,,,0.08,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/8/19,,,0.54,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/9/19,,,0.6,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/14/19,,,0.05,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/23/19,,,0.25,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",12/24/19,,,0.44,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/12/20,4,0.18,,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/17/20,,,0.5,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",1/26/20,,,0.02,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/11/20,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/14/20,,,0,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/16/20,,,0.15,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/17/20,,,1,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/19/20,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/20/20,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/21/20,,,0.03,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/22/20,,,0.01,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/23/20,,,0.55,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/24/20,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/25/20,,,0.04,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/26/20,,,0.25,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",3/29/20,,,0.05,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/6/20,,,1.12,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/7/20,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/8/20,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/9/20,,,0.36,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/18/20,,,0.16,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",4/21/20,,,0.03,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/18/20,,,0.07,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",5/19/20,,,0.21,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/8/20,,,0.06,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/9/20,,,0.05,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/18/20,,,0.12,,,,,,
US1CAFR0027,"CLOVIS 5.6 ESE, CA US",11/19/20,,,0.01,,,,,,
USC00043251,"FRESNO 3 NW, CA US",1/1/16,,,0,,,,,,
USC00043251,"FRESNO 3 NW, CA US",1/2/16,,,0,,,,,,
