,yw,Mode,ORegionDAT,DRegionDAT,approx_cost,sanitized_cost,prcp,tavg,tmax,tmin,diesel_price,deaths,pandemic,volume,new_deaths,tmax_lag_12,tmax_lag_8,tmax_lag_4,tmax_lag_2,prcp_lag_12,prcp_lag_8,prcp_lag_4,prcp_lag_2,unemployment,ppi
114,2019 W10,R,CA_FRS,IL_CHI,1.502209596,1.502209596,0.100625,53.85714286,60.42857143,46.57142857,3.076,0,0,20.99104317,0,59.01190476,59.71428572,59.32142857,63.42857143,0.114426722,0.136684371,0.122277654,0.113181353,3.8,0.5
115,2019 W11,R,CA_FRS,IL_CHI,1.462345759,1.462345759,0.003846154,54.28571429,68,42.28571429,3.079,0,0,24.98121105,0,59.8452381,60.46428572,62.32142857,64.21428572,0.110015092,0.115557998,0.071626289,0.052235577,3.8,0.5
116,2019 W12,R,CA_FRS,IL_CHI,1.652368059,1.652368059,0.021578947,59.42857143,70.28571429,49.42857143,3.07,0,0,21.91110029,0,61.13095238,61.64285714,66.28571429,69.14285714,0.109108935,0.107750558,0.062946952,0.01271255,3.8,0.5
117,2019 W13,R,CA_FRS,IL_CHI,1.698370241,1.698370241,0.017090909,59.71428571,71.85714286,49.14285714,3.08,0,0,25.99738837,0,62.46428572,62.69642857,67.64285715,71.07142858,0.10400802,0.093265828,0.035785253,0.019334928,3.7,0.5
118,2019 W14,R,CA_FRS,IL_CHI,1.768270407,1.768270407,0.042711864,62.71428571,74.28571429,52,3.078,0,0,30.25459413,0,63.51190476,65.21428572,71.10714286,73.07142858,0.098225237,0.071792311,0.021306969,0.029901387,3.7,0.5
119,2019 W15,R,CA_FRS,IL_CHI,1.89132718,1.89132718,0,63.57142857,74.71428571,51.57142857,3.093,0,0,28.10265559,0,64.57142857,67.55357143,72.78571429,74.5,0.083820475,0.045985859,0.02034543,0.021355932,3.7,0.5
120,2019 W16,R,CA_FRS,IL_CHI,1.866553503,1.866553503,0.035490196,66.14285714,78.71428571,53.57142857,3.118,0,0,39.32418678,0,66.05952381,70.58928572,74.89285714,76.71428571,0.079774786,0.043385097,0.023823242,0.017745098,3.7,0.5
121,2019 W17,R,CA_FRS,IL_CHI,1.923214651,1.923214651,0,75.57142857,90.14285714,61.28571429,3.147,0,0,30.39906446,0,68.28571429,73.55357143,79.46428571,84.42857143,0.068694057,0.027667884,0.019550515,0.017745098,3.7,0.5
122,2019 W18,R,CA_FRS,IL_CHI,1.888435523,1.888435523,0,69.42857143,81,55.85714286,3.169,0,0,28.92142194,0,70.52380952,76.125,81.14285714,85.57142857,0.050819057,0.015089759,0.008872549,0,3.7,0
123,2019 W19,R,CA_FRS,IL_CHI,1.888713666,1.888713666,0.0092,69.14285714,81.57142857,58,3.171,0,0,38.56981357,0,72.65476191,77.82142857,82.85714285,81.28571428,0.034381423,0.01575899,0.011172549,0.0046,3.7,0
124,2019 W20,R,CA_FRS,IL_CHI,1.877327103,1.877327103,0.293584906,64.85714286,73.42857143,55.28571429,3.16,0,0,44.09385759,0,74.23809524,78.21428571,81.53571429,77.5,0.054155473,0.049759734,0.075696227,0.151392453,3.7,0
125,2019 W21,R,CA_FRS,IL_CHI,1.90701751,1.90701751,0.098235294,61.71428571,70.42857143,54.14285714,3.163,0,0,40.23519965,0,74.57142857,78.03571428,76.60714286,71.92857143,0.051863606,0.059902783,0.10025505,0.1959101,3.6,0
126,2019 W22,R,CA_FRS,IL_CHI,2.030244194,2.030244194,0.0694,70.42857143,83.57142857,60.57142857,3.151,0,0,40.8223552,0,76.5,79.19642857,77.25,77,0.049261523,0.0632388,0.11760505,0.083817647,3.6,0
127,2019 W23,R,CA_FRS,IL_CHI,2.003457021,2.003457021,0,79.14285714,92.14285714,65.42857143,3.136,0,0,53.50082871,0,78.51190476,81.375,79.89285714,87.85714286,0.04894101,0.0632388,0.11530505,0.0347,3.6,0
128,2019 W24,R,CA_FRS,IL_CHI,2.040699757,2.040699757,0,84.71428571,98.42857143,70.14285714,3.105,0,0,55.76272423,0,80.85714286,83.83928571,86.14285714,95.28571428,0.047142764,0.058802525,0.041908824,0,3.6,0
129,2019 W25,R,CA_FRS,IL_CHI,2.048047938,2.048047938,0,82.28571429,95.28571429,69.14285714,3.07,0,0,53.96199636,0,82.80952381,84.48214286,92.35714286,96.85714286,0.045718522,0.058802525,0.01735,0,3.6,0
130,2019 W26,R,CA_FRS,IL_CHI,2.053496025,2.053496025,0,78.71428571,91.85714286,64.14285714,3.043,0,0,44.05294667,0,84.27380952,85.83928572,94.42857143,93.57142858,0.0421592,0.058802525,0,0,3.6,0.2
131,2019 W27,R,CA_FRS,IL_CHI,1.989253706,1.989253706,0,80.57142857,94.42857143,65.71428571,3.042,0,0,63.68213291,0,85.91666667,87.44642857,95,93.14285715,0.0421592,0.057652525,0,0,3.6,0.2
132,2019 W28,R,CA_FRS,IL_CHI,1.96046775,1.96046775,0,82.57142857,98,67.28571429,3.055,0,0,64.71249381,0,87.52380952,90.51785714,94.89285715,96.21428572,0.039201683,0.020954412,0,0,3.6,0.2
133,2019 W29,R,CA_FRS,IL_CHI,1.955139042,1.955139042,0,83.42857143,97.71428571,68.85714286,3.051,0,0,74.48192629,0,88.1547619,93.92857143,95.5,97.85714285,0.039201683,0.008675,0,0,3.7,0.2
134,2019 W30,R,CA_FRS,IL_CHI,1.938055009,1.938055009,0.000731707,90.14285714,104.8571429,76.14285714,3.044,0,0,47.56378211,0,90.14285715,96.58928572,98.75000001,101.2857143,0.039262659,9.15E-05,0.000182927,0.000365853,3.7,0.2
135,2019 W31,R,CA_FRS,IL_CHI,1.892161207,1.892161207,0,85.14285714,101.1428571,69.57142857,3.034,0,0,48.88899537,0,91.77380952,97.71428572,100.4285714,103,0.038495992,9.15E-05,0.000182927,0.000365853,3.7,0.1
136,2019 W32,R,CA_FRS,IL_CHI,1.858697926,1.858697926,0,82.42857143,96.28571429,68.42857143,3.032,0,0,50.64853939,0,93.67857143,97.44642857,100,98.7142857,0.014030583,9.15E-05,0.000182927,0,3.7,0.1
137,2019 W33,R,CA_FRS,IL_CHI,1.842677255,1.842677255,0,86.14285714,101.8571429,71,3.011,0,0,61.02920112,0,96.29761905,98.26785715,101.0357143,99.07142859,0.005844309,9.15E-05,0.000182927,0,3.5,0.1
138,2019 W34,R,CA_FRS,IL_CHI,1.826112872,1.826112872,0,83.28571429,98.14285714,69.57142857,2.994,0,0,47.3662189,0,97.51190477,99.05357143,99.35714286,100,6.10E-05,9.15E-05,0,0,3.5,0.1
139,2019 W35,R,CA_FRS,IL_CHI,1.832472732,1.832472732,0,86.14285714,100.8571429,71.71428571,2.983,0,0,37.9647555,0,98.23809525,99.85714287,99.28571431,99.50000002,6.10E-05,9.15E-05,0,0,3.5,0.2
140,2019 W36,R,CA_FRS,IL_CHI,1.809506191,1.809506191,0,84.14285714,97.71428571,70.57142857,2.976,0,0,42.03276249,0,98.17857144,99.82142858,99.64285716,99.2857143,6.10E-05,9.15E-05,0,0,3.5,0.2
141,2019 W37,R,CA_FRS,IL_CHI,1.790416173,1.790416173,0,78,93,63.71428571,2.971,0,0,38.79023132,0,97.98809525,99.23214287,97.42857144,95.35714285,6.10E-05,9.15E-05,0,0,3.6,0.2
142,2019 W38,R,CA_FRS,IL_CHI,1.750327099,1.750327099,0,72,85.14285714,59.42857143,2.987,0,0,52.43198209,0,97.42857144,96.76785715,94.17857144,89.07142857,6.10E-05,0,0,0,3.6,0.2
143,2019 W39,R,CA_FRS,IL_CHI,1.73825167,1.73825167,0,75.28571429,87.28571429,62.71428571,3.081,0,0,35.70980595,0,96.83333334,95.0357143,90.78571428,86.21428572,6.10E-05,0,0,0,3.6,0.3
144,2019 W40,R,CA_FRS,IL_CHI,1.738057018,1.738057018,0,64.28571429,79,51.28571429,3.066,0,0,18.69884708,0,95.25000001,92.87500001,86.10714286,83.14285714,6.10E-05,0,0,0,3.6,0.3
145,2019 W41,R,CA_FRS,IL_CHI,1.629883974,1.629883974,0,67.85714286,83,53.42857143,3.047,0,0,34.0742982,0,94.02380953,90.51785715,83.60714286,81,6.10E-05,0,0,0,3.6,0.3
146,2019 W42,R,CA_FRS,IL_CHI,1.627459349,1.627459349,0,64.57142857,77.57142857,52.14285714,3.051,0,0,43.08966598,0,91.75,87.94642858,81.71428571,80.28571428,0,0,0,0,3.6,0.3
147,2019 W43,R,CA_FRS,IL_CHI,1.665783874,1.665783874,0,67.71428571,81.71428571,54.28571429,3.05,0,0,34.69703033,0,90.13095239,85.55357143,80.32142857,79.64285714,0,0,0,0,3.6,0.3
148,2019 W44,R,CA_FRS,IL_CHI,1.707957896,1.707957896,0.023809524,56.71428571,72.14285714,43,3.064,0,0,37.91783118,0,88.11904762,82.35714286,78.60714285,76.92857143,0.001984127,0.00297619,0.005952381,0.011904762,3.6,0.2
149,2019 W45,R,CA_FRS,IL_CHI,1.819812446,1.819812446,0,61.85714286,79.14285714,47.42857143,3.062,0,0,40.7812831,0,86.22619048,80.625,77.64285714,75.64285714,0.001984127,0.00297619,0.005952381,0.011904762,3.6,0.2
150,2019 W46,R,CA_FRS,IL_CHI,1.855761963,1.855761963,0,60.71428571,74.71428571,48.85714286,3.073,0,0,33.20936011,0,84.27380953,79.32142857,76.92857143,76.92857143,0.001984127,0.00297619,0.005952381,0,3.6,0.2
151,2019 W47,R,CA_FRS,IL_CHI,1.904261105,1.904261105,0,56.28571429,69.28571429,46,3.074,0,0,26.18441956,0,81.64285714,77.07142857,73.82142857,72,0.001984127,0.00297619,0.005952381,0,3.6,0.2
152,2019 W48,R,CA_FRS,IL_CHI,1.825806469,NA,0.2406,47.42857143,53.85714286,40.28571429,3.066,0,0,30.65001657,0,77.98809524,73.92857143,69.25,61.57142858,0.022034127,0.03305119,0.06015,0.1203,3.6,0.1
153,2019 W49,R,CA_FRS,IL_CHI,1.747351833,1.747351833,0.185263158,55.14285714,62.85714286,48.28571429,3.07,0,0,35.11561358,0,75.47619048,71.41071429,65.17857143,58.35714286,0.037472724,0.056209085,0.10646579,0.212931579,3.55,0.1
154,2019 W50,R,CA_FRS,IL_CHI,1.807305315,1.807305315,0.066111111,52.14285714,58.57142857,45.57142857,3.049,0,0,27.65685677,0,73.26190476,69.03571429,61.14285715,60.71428572,0.042981983,0.064472974,0.122993567,0.125687135,3.55,0.1
155,2019 W51,R,CA_FRS,IL_CHI,1.8111089,1.8111089,0.003913043,49.71428571,60.42857143,41,3.046,0,0,11.8278192,0,71.02380952,66.375,58.92857143,59.5,0.04330807,0.064962105,0.123971828,0.035012077,3.55,0.1
156,2019 W52,R,CA_FRS,IL_CHI,1.807614541,1.807614541,0.080178571,47.28571429,53.42857143,41.14285714,3.041,0,0,20.44132308,0,68.89285714,64.03571429,58.82142857,56.92857143,0.049989617,0.072008235,0.083866471,0.042045807,3.55,0.15
157,2020 W01,R,CA_FRS,IL_CHI,1.826484105,1.826484105,0.001521739,48.28571429,59.28571429,39.28571429,3.069,0,0,37.08917744,0,66.91666667,61.55357143,57.92857143,56.35714286,0.050116429,0.072198453,0.037931116,0.040850155,3.5,0.2
158,2020 W02,R,CA_FRS,IL_CHI,1.737479088,1.737479088,0.040204082,45,51.85714286,39,3.079,0,0,31.29901341,0,64.77380952,58.69642857,56.25,55.57142858,0.053466769,0.077223963,0.031454359,0.020862911,3.5,0.2
159,2020 W03,R,CA_FRS,IL_CHI,1.635803658,1.635803658,0.095,44.42857143,53.57142857,37,3.064,0,0,24.02802577,0,62.42857143,56.73214286,54.53571429,52.71428572,0.061383436,0.089098963,0.054226098,0.067602041,3.5,0.2
160,2020 W04,R,CA_FRS,IL_CHI,1.603632546,1.603632546,0.005849057,52.28571429,60.85714286,45.71428571,3.037,0,0,32.32680565,0,61.48809524,57.60714286,56.39285715,57.21428572,0.05988673,0.059755095,0.035643719,0.050424528,3.5,0.2
161,2020 W05,R,CA_FRS,IL_CHI,1.587080873,1.587080873,0,51.42857143,62.14285714,41.71428571,3.01,0,0,34.11781851,0,60.07142857,57.51785714,57.10714286,61.5,0.05988673,0.0365972,0.035263285,0.002924528,3.5,0.1
162,2020 W06,R,CA_FRS,IL_CHI,1.467021191,1.467021191,0,47.42857143,60.57142857,35.71428571,2.956,6,0,24.91469637,6,58.89285714,57.76785714,59.28571428,61.35714285,0.05988673,0.028333312,0.025212264,0,3.5,0.1
163,2020 W07,R,CA_FRS,IL_CHI,1.428272451,1.428272451,0,53.28571429,68.42857143,40,2.91,9,0,22.47916352,3,58.82142857,58.76785714,63,64.5,0.05988673,0.027844181,0.001462264,0,3.5,0.1
164,2020 W08,R,CA_FRS,IL_CHI,1.433853808,1.433853808,0.000625,56.85714286,69,44.42857143,2.89,14,0,27.88260289,5,60.08333333,60.71428572,65.03571428,68.71428572,0.039888813,0.017899985,0.00015625,0.0003125,3.5,0.1
165,2020 W09,R,CA_FRS,IL_CHI,1.506974564,1.506974564,0.000208333,61,74.28571429,47.71428571,2.882,29,0,28.5209136,15,61.03571429,62.58928572,68.07142857,71.64285714,0.024467578,0.017735809,0.000208333,0.000416667,4.4,-0.3
166,2020 W10,R,CA_FRS,IL_CHI,1.574006591,1.574006591,0,58.14285714,72.14285714,45.85714286,2.851,158,0,39.99585516,129,62.16666667,65.125,70.96428572,73.21428572,0.018958319,0.012710299,0.000208333,0.000104166,4.4,-0.3
167,2020 W11,R,CA_FRS,IL_CHI,1.772860395,1.772860395,0.069166667,60.14285714,69.85714286,51.42857143,2.814,483,0,40.4530435,325,62.95238095,67.16071429,71.32142857,71,0.024396121,0.009481132,0.0175,0.034583334,4.4,-0.3
168,2020 W12,R,CA_FRS,IL_CHI,1.746883245,1.746883245,0.2225,52.28571429,61.14285714,44.42857143,2.733,2821,0,28.15826837,2338,63.5952381,67.19642857,69.35714286,65.5,0.03625624,0.0365625,0.07296875,0.145833334,4.4,-0.3
169,2020 W13,R,CA_FRS,IL_CHI,1.597605402,1.597605402,0.172580645,53.42857143,61.42857143,46.14285714,2.659,17080,0,34.68174282,14259,63.77380952,67.10714286,66.14285714,61.28571429,0.050511149,0.058135081,0.116061828,0.197540323,14.8,-0.5
170,2020 W14,R,CA_FRS,IL_CHI,1.617972764,1.617972764,0.042727273,57.57142857,68.71428571,45.85714286,2.586,67352,0,42.13574754,50272,65.17857143,68.125,65.28571428,65.07142857,0.050721415,0.06347599,0.126743646,0.107653959,14.8,-0.7
171,2020 W15,R,CA_FRS,IL_CHI,1.624631188,1.624631188,0.239344262,56.57142857,65.57142857,48.57142857,2.548,158581,0,36.19836894,91229,66.17857143,67.76785714,64.21428571,67.14285714,0.062750103,0.093394023,0.169288045,0.141035768,14.8,-0.7
172,2020 W16,R,CA_FRS,IL_CHI,1.634802105,1.634802105,0.024166667,64.28571429,75.57142857,54.28571429,2.507,262667,0,32.9158158,104086,67.4047619,68.58928571,67.82142857,70.57142857,0.064276571,0.096336731,0.119704712,0.131755465,14.8,-0.7
173,2020 W17,R,CA_FRS,IL_CHI,1.754427228,1.754427228,0.017058824,68.85714286,81.71428571,57.14285714,2.48,363994,0,38.06408121,101327,69.03571429,69.51785714,72.89285714,78.64285714,0.065698139,0.098443042,0.080824256,0.020612745,13.3,-0.7
174,2020 W18,R,CA_FRS,IL_CHI,1.930884586,1.930884586,0,73.28571429,86.42857143,59,2.437,456849,0,44.24310542,92855,71.19047619,71.30357143,77.32142857,84.07142857,0.065698139,0.098443042,0.070142438,0.008529412,13.3,-0.1
175,2020 W19,R,CA_FRS,IL_CHI,1.943768278,1.943768278,0,74.85714286,91.14285714,59.14285714,2.399,543607,0,34.80794328,86758,73.08333333,73.96428571,83.71428571,88.78571428,0.065698139,0.089797209,0.010306373,0,13.3,-0.1
176,2020 W20,R,CA_FRS,IL_CHI,2.138671813,2.138671813,0.004772727,69.85714286,82.28571429,57.71428571,2.394,612210,0,46.48789486,68603,74.19047619,76.60714286,85.39285714,86.71428572,0.066043783,0.0625813,0.005457888,0.002386364,13.3,-0.1
177,2020 W21,R,CA_FRS,IL_CHI,2.132989369,2.132989369,0.027636364,68.42857143,80.57142857,56.28571429,2.386,671087,0,35.71332795,58877,74.71428571,79,85.10714286,81.42857143,0.068329452,0.044463265,0.008102273,0.016204545,11.1,-0.1
178,2020 W22,R,CA_FRS,IL_CHI,2.124347066,2.124347066,0,83,95.71428571,68.28571429,2.39,718993,1,47.00287281,47906,76.67857143,82.375,87.42857143,88.14285714,0.068329452,0.039122356,0.008102273,0.013818182,11.1,0.5
179,2020 W23,R,CA_FRS,IL_CHI,2.072462058,2.072462058,0,77.85714286,90.71428571,64.57142857,2.386,763345,1,49.30657748,44352,78.41666667,85.51785714,87.32142857,93.21428571,0.062565564,0.009204323,0.008102273,0,11.1,0.5
180,2020 W24,R,CA_FRS,IL_CHI,2.082012768,2.082012768,0.000909091,75.14285714,89.28571429,60.57142857,2.396,799987,1,48.31319965,36642,80.76190476,87.23214286,89.07142857,90,0.044099654,0.006297126,0.007136364,0.000454546,11.1,0.5
181,2020 W25,R,CA_FRS,IL_CHI,2.078067572,2.078067572,0,79.42857143,93.85714286,64.71428571,2.403,830619,1,60.34942194,30632,83.46428571,88.75,92.39285714,91.57142858,0.029717934,0.004164773,0.000227273,0.000454546,10.2,0.5
182,2020 W26,R,CA_FRS,IL_CHI,2.08967484,2.08967484,0,88.14285714,101.5714286,72.57142857,2.425,866868,1,64.42856858,36249,86.20238095,90.64285715,93.85714286,97.71428573,0.026157328,0.004164773,0.000227273,0,10.2,0.5
183,2020 W27,R,CA_FRS,IL_CHI,2.062370106,2.062370106,0,80.14285714,95.42857143,65.57142857,2.43,901494,1,59.64851661,34626,88.69047619,91.17857143,95.0357143,98.50000002,0.006211973,0.004164773,0.000227273,0,10.2,0.5
184,2020 W28,R,CA_FRS,IL_CHI,2.094305416,2.094305416,0,85.42857143,101,69.14285714,2.437,934017,1,59.75644399,32523,90.80952381,93.51785715,97.96428572,98.21428572,0.004198084,0.003568182,0,0,10.2,0.5
185,2020 W29,R,CA_FRS,IL_CHI,2.204175226,2.204175226,0,85.57142857,100.2857143,70.57142857,2.438,970809,1,79.03670823,36792,92.35714286,95.98214286,99.57142858,100.6428572,0.002776515,0.000113636,0,0,8.4,0.5
186,2020 W30,R,CA_FRS,IL_CHI,2.235686299,2.235686299,0,83.14285714,97.85714286,69,2.433,1015512,1,71.86322144,44703,93.30952381,96.25000001,98.64285715,99.07142858,0.002776515,0.000113636,0,0,8.4,0.5
187,2020 W31,R,CA_FRS,IL_CHI,2.17339782,2.17339782,0,86.42857143,102.5714286,69.71428571,2.427,1069180,1,72.63509768,53668,94.26190477,97.73214287,100.4285714,100.2142857,0.002776515,0.000113636,0,0,8.4,0.4
188,2020 W32,R,CA_FRS,IL_CHI,2.133493742,2.133493742,0,82.14285714,96.85714286,67.57142857,2.424,1120038,1,84.07419365,50858,95.47619048,98.67857144,99.39285716,99.71428573,0.002378788,0,0,0,8.4,0.4
189,2020 W33,R,CA_FRS,IL_CHI,2.10799625,2.10799625,0,89,103.8571429,74.71428571,2.428,1171927,1,61.0717168,51889,97.41666668,99.92857144,100.2857143,100.3571429,7.58E-05,0,0,0,7.8,0.4
190,2020 W34,R,CA_FRS,IL_CHI,2.092221,2.092221,0,88.42857143,101.5714286,76.42857143,2.427,1220129,1,66.41847894,48202,97.90476192,99.92857144,101.2142857,102.7142858,7.58E-05,0,0,0,7.8,0.4
191,2020 W35,R,CA_FRS,IL_CHI,2.146060507,2.146060507,0,84.85714286,99.42857143,71.28571429,2.426,1266416,1,71.60222171,46287,98.63095239,100.4285714,100.4285714,100.5,7.58E-05,0,0,0,7.8,0.2
192,2020 W36,R,CA_FRS,IL_CHI,2.13912145,2.13912145,0,83.71428571,98.57142857,70.57142857,2.441,1306452,1,53.7486684,40036,99.40476192,100.125,100.8571429,99,0,0,0,0,7.8,0.2
193,2020 W37,R,CA_FRS,IL_CHI,2.115703738,2.115703738,0,79.57142857,91,68.14285714,2.435,1342819,1,55.358693,36367,99.16666668,98.96428573,97.64285715,94.78571429,0,0,0,0,6.9,0.2
194,2020 W38,R,CA_FRS,IL_CHI,2.064587036,2.064587036,0,76.71428571,89.71428571,64.57142857,2.422,1381042,1,48.51911621,38223,98.17857144,97.94642858,94.67857143,90.35714285,0,0,0,0,6.9,0.2
195,2020 W39,R,CA_FRS,IL_CHI,2.152277429,2.152277429,0,77.14285714,91.71428571,63.57142857,2.404,1416855,1,40.02126574,35813,97.86904763,96.58928572,92.75,90.71428571,0,0,0,0,6.9,0.1
196,2020 W40,R,CA_FRS,IL_CHI,2.131431314,2.131431314,0,80.57142857,96,66.71428571,2.394,1451042,1,42.05092468,34187,97.45238096,96.48214287,92.10714285,93.85714286,0,0,0,0,6.9,0.1
197,2020 W41,R,CA_FRS,IL_CHI,2.22202363,2.22202363,0,72.71428571,85.28571429,60.85714286,2.387,1484639,1,41.2492888,33597,96.20238096,94.16071429,90.67857143,90.64285714,0,0,0,0,6.7,0.1
198,2020 W42,R,CA_FRS,IL_CHI,2.368182108,2.368182108,0,74.28571429,89.71428571,61.14285714,2.395,1518441,1,46.96644399,33802,95.52380953,92.67857143,90.67857143,87.5,0,0,0,0,6.7,0.1
199,2020 W43,R,CA_FRS,IL_CHI,2.267156848,2.267156848,0,69.42857143,82.42857143,56.85714286,2.388,1556835,1,45.55137725,38394,93.8452381,90.55357143,88.35714286,86.07142857,0,0,0,0,6.7,0.1
200,2020 W44,R,CA_FRS,IL_CHI,2.286261643,2.286261643,0,61.14285714,76.85714286,47.28571429,2.385,1595694,1,37.73559954,38859,92.17857143,87.83928571,83.57142857,79.64285714,0,0,0,0,6.7,0.2
201,2020 W45,R,CA_FRS,IL_CHI,2.379539962,2.379539962,0.012142857,60,70.71428571,48,2.372,1641052,1,48.00891493,45358,89.41666667,85.30357143,79.92857143,73.78571428,0.001011905,0.001517857,0.003035714,0.006071428,6.7,0.2
202,2020 W46,R,CA_FRS,IL_CHI,2.457909325,2.457909325,0.010701754,51.14285714,63.28571429,41,2.383,1693455,1,58.37320103,52403,86.22619048,82,73.32142857,67,0.001903718,0.002855576,0.005711153,0.011422306,6.7,0.2
203,2020 W47,R,CA_FRS,IL_CHI,2.332681805,2.332681805,0.044827586,55.71428571,66.71428571,45.71428571,2.441,1762309,1,27.53669731,68854,83.5,78.875,69.39285714,65,0.00563935,0.008459025,0.016918049,0.02776467,6.7,0.2
204,2020 W48,R,CA_FRS,IL_CHI,2.197172124,2.197172124,0,50.28571429,63.71428571,38.14285714,2.462,1835497,1,33.16797901,73188,80.59523809,74.83928571,66.10714285,65.21428571,0.00563935,0.008459025,0.016918049,0.022413793,6.7,0.2
205,2020 W49,R,CA_FRS,IL_CHI,2.160950961,2.160950961,0,51.14285714,66.28571429,38.71428571,2.502,1931261,1,39.51181654,95764,78.53571429,72.46428571,65,65,0.00563935,0.008459025,0.013882335,0,6.5,0.2
206,2020 W50,R,CA_FRS,IL_CHI,2.105582283,2.105582283,0.076851852,49.85714286,60.85714286,40.14285714,2.526,2045918,1,33.65066764,114657,76.13095238,68.85714286,64.39285714,63.57142858,0.012043671,0.018065506,0.03041986,0.038425926,6.5,0.2
207,2020 W51,R,CA_FRS,IL_CHI,2.125096092,2.125096092,0.068448276,46.28571429,54.71428571,39.14285714,2.559,2168293,1,16.90232004,122375,73.04761905,65.39285714,61.39285714,57.78571428,0.017747694,0.026621541,0.036325032,0.072650064,6.5,0.2
208,2020 W52,R,CA_FRS,IL_CHI,2.123741626,NA,0.025789474,44.85714286,54.28571429,38.57142857,2.619,2275366,1,19.76116002,107073,69.57142857,62.57142857,59.03571429,54.5,0.019896817,0.029845225,0.0427724,0.047118875,6.5,0.25
209,2020 W53,R,CA_FRS,IL_CHI,2.122387161,2.122387161,0.039122807,48.28571429,56.71428571,40.85714286,2.635,2358987,1,22.62,83621,67.19047619,60.82142857,56.64285714,55.5,0.023157051,0.033217719,0.052553102,0.03245614,6.5,0.25
210,2021 W01,R,CA_FRS,IL_CHI,2.081139768,2.081139768,0.004444444,48.28571429,57.28571429,41.14285714,2.64,2442608,1,45.20893908,83621,64.48809524,60.07142857,55.75,57,0.023527421,0.032435555,0.03445125,0.021783625,6.3,0.3
211,2021 W02,R,CA_FRS,IL_CHI,2.080353526,2.080353526,0.000178571,51,63.85714286,41.14285714,2.67,2596008,1,42.52562523,153400,62.94047619,59.71428572,58.03571429,60.57142858,0.023542302,0.026854428,0.017383824,0.002311507,6.3,0.3
212,2021 W03,R,CA_FRS,IL_CHI,1.950823745,1.950823745,0.053157895,51.42857143,62.28571429,41.85714286,2.696,2751123,1,32.08097811,155115,61.72619048,59.53571429,60.03571429,63.07142858,0.027972126,0.033499165,0.024225929,0.026668233,6.3,0.3
213,2021 W04,R,CA_FRS,IL_CHI,2.002137402,2.002137402,0.474655172,47.42857143,55.28571429,40.57142857,2.716,2904406,1,38.92507853,153283,60.44047619,58.16071429,59.67857143,58.78571429,0.066514819,0.092831061,0.133109021,0.263906534,6.3,0.3
214,2021 W05,R,CA_FRS,IL_CHI,1.975779448,1.975779448,0.000181818,53.28571429,65.42857143,43.42857143,2.738,3056320,1,39.43082346,151914,60.61904762,58.73214286,61.71428572,60.35714286,0.065638158,0.083247307,0.132043364,0.237418495,6.2,0.4
215,2021 W06,R,CA_FRS,IL_CHI,1.977317029,1.977317029,0.046666667,54.85714286,63.71428571,46.42857143,2.801,3205657,1,42.05805819,149337,60.36904762,59.85714286,61.67857143,64.57142857,0.065791415,0.080524606,0.143665388,0.023424243,6.2,0.4
216,2021 W07,R,CA_FRS,IL_CHI,2.073338267,2.073338267,0,52,62.57142857,41.85714286,2.876,3347194,1,39.81634495,141537,60.27380953,60.89285714,61.75,63.14285714,0.065791415,0.077300922,0.130375914,0.023333333,6.2,0.4
217,2021 W08,R,CA_FRS,IL_CHI,2.200157233,2.200157233,0,54.14285714,68,41.57142857,2.973,3444817,1,38.74393893,97623,60.41666667,62.30357143,64.92857143,65.28571428,0.065791415,0.072410571,0.011712121,0,6.2,0.4
218,2021 W09,R,CA_FRS,IL_CHI,2.338674969,2.338674969,0,56.57142857,69.85714286,43.85714286,3.072,3543641,1,39.24076668,98824,61.16666667,63.875,66.03571428,68.92857143,0.059387094,0.071855015,0.011666667,0,6,0.6
