"","Mode","ORegionDAT","DRegionDAT","yw","sanitized_cost","approx_cost"
"344","R","CA_FRS","MA_BOS",2019 W10,1.75170035251886,1.75170035251886
"345","R","CA_FRS","MA_BOS",2019 W11,1.78650681743541,1.78650681743541
"346","R","CA_FRS","MA_BOS",2019 W12,1.80564413262589,1.80564413262589
"347","R","CA_FRS","MA_BOS",2019 W13,1.8039837261447,1.8039837261447
"348","R","CA_FRS","MA_BOS",2019 W14,1.91547988326561,1.91547988326561
"349","R","CA_FRS","MA_BOS",2019 W15,2.02021829593453,2.02021829593453
"350","R","CA_FRS","MA_BOS",2019 W16,2.03741801482207,2.03741801482207
"351","R","CA_FRS","MA_BOS",2019 W17,2.03691953539556,2.03691953539556
"352","R","CA_FRS","MA_BOS",2019 W18,1.99472348293092,1.99472348293092
"353","R","CA_FRS","MA_BOS",2019 W19,2.00237732058188,2.00237732058188
"354","R","CA_FRS","MA_BOS",2019 W20,2.01519935867342,2.01519935867342
"355","R","CA_FRS","MA_BOS",2019 W21,NA,2.08985196123222
"356","R","CA_FRS","MA_BOS",2019 W22,2.16450456379103,2.16450456379103
"357","R","CA_FRS","MA_BOS",2019 W23,2.23436341737827,2.23436341737827
"358","R","CA_FRS","MA_BOS",2019 W24,2.18323299955887,2.18323299955887
"359","R","CA_FRS","MA_BOS",2019 W25,2.24220867196164,2.24220867196164
"360","R","CA_FRS","MA_BOS",2019 W26,2.21527847721757,2.21527847721757
"361","R","CA_FRS","MA_BOS",2019 W27,2.15218270965473,2.15218270965473
"362","R","CA_FRS","MA_BOS",2019 W28,2.0855772871164,2.0855772871164
"363","R","CA_FRS","MA_BOS",2019 W29,2.07069686490293,2.07069686490293
"364","R","CA_FRS","MA_BOS",2019 W30,2.04250391349403,2.04250391349403
"365","R","CA_FRS","MA_BOS",2019 W31,1.98853089640136,1.98853089640136
"366","R","CA_FRS","MA_BOS",2019 W32,1.98565140563413,1.98565140563413
"367","R","CA_FRS","MA_BOS",2019 W33,1.9416710405251,1.9416710405251
"368","R","CA_FRS","MA_BOS",2019 W34,1.96339276013364,1.96339276013364
"369","R","CA_FRS","MA_BOS",2019 W35,1.99117758046039,1.99117758046039
"370","R","CA_FRS","MA_BOS",2019 W36,2.00432042732897,2.00432042732897
"371","R","CA_FRS","MA_BOS",2019 W37,1.98339837945529,1.98339837945529
"372","R","CA_FRS","MA_BOS",2019 W38,1.90635809173867,1.90635809173867
"373","R","CA_FRS","MA_BOS",2019 W39,1.89640958399227,1.89640958399227
"374","R","CA_FRS","MA_BOS",2019 W40,1.88206654981136,1.88206654981136
"375","R","CA_FRS","MA_BOS",2019 W41,1.84916602363578,1.84916602363578
"376","R","CA_FRS","MA_BOS",2019 W42,1.84297753132288,1.84297753132288
"377","R","CA_FRS","MA_BOS",2019 W43,1.89306120777051,1.89306120777051
"378","R","CA_FRS","MA_BOS",2019 W44,1.88244670408932,1.88244670408932
"379","R","CA_FRS","MA_BOS",2019 W45,1.96683514869283,1.96683514869283
"380","R","CA_FRS","MA_BOS",2019 W46,2.132264598445,2.132264598445
"381","R","CA_FRS","MA_BOS",2019 W47,2.03196957605975,2.03196957605975
"382","R","CA_FRS","MA_BOS",2019 W48,NA,1.98946587386143
"383","R","CA_FRS","MA_BOS",2019 W49,1.94696217166312,1.94696217166312
"384","R","CA_FRS","MA_BOS",2019 W50,NA,2.03838472550244
"385","R","CA_FRS","MA_BOS",2019 W51,NA,2.12980727934175
"386","R","CA_FRS","MA_BOS",2019 W52,2.22122983318107,2.22122983318107
"387","R","CA_FRS","MA_BOS",2020 W01,2.0121971701466,2.0121971701466
"388","R","CA_FRS","MA_BOS",2020 W02,1.96849351119542,1.96849351119542
"389","R","CA_FRS","MA_BOS",2020 W03,1.85813229561787,1.85813229561787
"390","R","CA_FRS","MA_BOS",2020 W04,1.80684762364725,1.80684762364725
"391","R","CA_FRS","MA_BOS",2020 W05,1.72711223177421,1.72711223177421
"392","R","CA_FRS","MA_BOS",2020 W06,1.61512905816355,1.61512905816355
"393","R","CA_FRS","MA_BOS",2020 W07,1.63580737254311,1.63580737254311
"394","R","CA_FRS","MA_BOS",2020 W08,1.6688038446582,1.6688038446582
"395","R","CA_FRS","MA_BOS",2020 W09,1.69501511902892,1.69501511902892
"396","R","CA_FRS","MA_BOS",2020 W10,1.82348158683345,1.82348158683345
"397","R","CA_FRS","MA_BOS",2020 W11,1.98025515384962,1.98025515384962
"398","R","CA_FRS","MA_BOS",2020 W12,1.94512168908226,1.94512168908226
"399","R","CA_FRS","MA_BOS",2020 W13,1.89133120959052,1.89133120959052
"400","R","CA_FRS","MA_BOS",2020 W14,1.80181617955737,1.80181617955737
"401","R","CA_FRS","MA_BOS",2020 W15,1.73379273189182,1.73379273189182
"402","R","CA_FRS","MA_BOS",2020 W16,1.77881486459746,1.77881486459746
"403","R","CA_FRS","MA_BOS",2020 W17,1.91671183006602,1.91671183006602
"404","R","CA_FRS","MA_BOS",2020 W18,2.14198607430236,2.14198607430236
"405","R","CA_FRS","MA_BOS",2020 W19,2.31439394980044,2.31439394980044
"406","R","CA_FRS","MA_BOS",2020 W20,2.47119396973571,2.47119396973571
"407","R","CA_FRS","MA_BOS",2020 W21,2.43933048841156,2.43933048841156
"408","R","CA_FRS","MA_BOS",2020 W22,2.39191858311551,2.39191858311551
"409","R","CA_FRS","MA_BOS",2020 W23,2.38337200612763,2.38337200612763
"410","R","CA_FRS","MA_BOS",2020 W24,2.3190346355725,2.3190346355725
"411","R","CA_FRS","MA_BOS",2020 W25,2.38598609284852,2.38598609284852
"412","R","CA_FRS","MA_BOS",2020 W26,NA,2.4267040100655
"413","R","CA_FRS","MA_BOS",2020 W27,2.46742192728249,2.46742192728249
"414","R","CA_FRS","MA_BOS",2020 W28,2.42815706361951,2.42815706361951
"415","R","CA_FRS","MA_BOS",2020 W29,2.48553475466388,2.48553475466388
"416","R","CA_FRS","MA_BOS",2020 W30,2.53516529491646,2.53516529491646
"417","R","CA_FRS","MA_BOS",2020 W31,2.59543027337346,2.59543027337346
"418","R","CA_FRS","MA_BOS",2020 W32,2.54452673931124,2.54452673931124
"419","R","CA_FRS","MA_BOS",2020 W33,2.59005207019208,2.59005207019208
"420","R","CA_FRS","MA_BOS",2020 W34,2.5721001179494,2.5721001179494
"421","R","CA_FRS","MA_BOS",2020 W35,2.69776519175638,2.69776519175638
"422","R","CA_FRS","MA_BOS",2020 W36,2.50367458427955,2.50367458427955
"423","R","CA_FRS","MA_BOS",2020 W37,2.63202673662537,2.63202673662537
"424","R","CA_FRS","MA_BOS",2020 W38,2.6597668007223,2.6597668007223
"425","R","CA_FRS","MA_BOS",2020 W39,2.65227276676815,2.65227276676815
"426","R","CA_FRS","MA_BOS",2020 W40,2.61866538797309,2.61866538797309
"427","R","CA_FRS","MA_BOS",2020 W41,2.61250483823049,2.61250483823049
"428","R","CA_FRS","MA_BOS",2020 W42,2.59177249386591,2.59177249386591
"429","R","CA_FRS","MA_BOS",2020 W43,2.54727535690097,2.54727535690097
"430","R","CA_FRS","MA_BOS",2020 W44,2.82588460674104,2.82588460674104
"431","R","CA_FRS","MA_BOS",2020 W45,2.83741961204037,2.83741961204037
"432","R","CA_FRS","MA_BOS",2020 W46,2.90669194319579,2.90669194319579
"433","R","CA_FRS","MA_BOS",2020 W47,2.74215003340347,2.74215003340347
"434","R","CA_FRS","MA_BOS",2020 W48,2.63646007437106,2.63646007437106
"435","R","CA_FRS","MA_BOS",2020 W49,2.59391559989286,2.59391559989286
"436","R","CA_FRS","MA_BOS",2020 W50,2.5976127521817,2.5976127521817
"437","R","CA_FRS","MA_BOS",2020 W51,2.6503006793279,2.6503006793279
"438","R","CA_FRS","MA_BOS",2020 W52,NA,2.69607961472692
"439","R","CA_FRS","MA_BOS",2020 W53,2.74185855012594,2.74185855012594
"440","R","CA_FRS","MA_BOS",2021 W01,2.56712950765802,2.56712950765802
"441","R","CA_FRS","MA_BOS",2021 W02,2.52156963585928,2.52156963585928
"442","R","CA_FRS","MA_BOS",2021 W03,2.27646214431832,2.27646214431832
"443","R","CA_FRS","MA_BOS",2021 W04,2.15778882779755,2.15778882779755
"444","R","CA_FRS","MA_BOS",2021 W05,2.19773487524277,2.19773487524277
"445","R","CA_FRS","MA_BOS",2021 W06,NA,2.41797014649498
"446","R","CA_FRS","MA_BOS",2021 W07,2.6382054177472,2.6382054177472
"447","R","CA_FRS","MA_BOS",2021 W08,2.7675534010956,2.7675534010956
"448","R","CA_FRS","MA_BOS",2021 W09,2.62977022584795,2.62977022584795
"449","R","CA_FRS","MA_BOS",2021 W10,NA,2.62116936239519
"450","R","CA_FRS","MA_BOS",2021 W11,NA,2.61256849894242
"451","R","CA_FRS","MA_BOS",2021 W12,2.60396763548966,2.60396763548966
"452","R","CA_FRS","MA_BOS",2021 W13,2.76259356439084,2.76259356439084
"453","R","CA_FRS","MA_BOS",2021 W14,2.79361949329201,2.79361949329201
"454","R","CA_FRS","MA_BOS",2021 W15,2.73184542219319,2.73184542219319
"455","R","CA_FRS","MA_BOS",2021 W16,2.81507135109436,2.81507135109436
"456","R","CA_FRS","MA_BOS",2021 W17,2.85769727999553,2.85769727999553
"457","R","CA_FRS","MA_BOS",2021 W18,3.08592320889671,3.08592320889671
"458","R","CA_FRS","MA_BOS",2021 W19,3.04154913779788,3.04154913779788
"459","R","CA_FRS","MA_BOS",2021 W20,3.14797506669906,3.14797506669906
"460","R","CA_FRS","MA_BOS",2021 W21,3.23120099560023,3.23120099560023
"461","R","CA_FRS","MA_BOS",2021 W22,3.2158269245014,3.2158269245014
"462","R","CA_FRS","MA_BOS",2021 W23,3.23525285340258,3.23525285340258
"463","R","CA_FRS","MA_BOS",2021 W24,3.23727878230375,3.23727878230375
"464","R","CA_FRS","MA_BOS",2021 W25,3.17550471120493,3.17550471120493
"465","R","CA_FRS","MA_BOS",2021 W26,3.3399306401061,3.3399306401061
"466","V","CA_FRS","IL_CHI",2017 W02,1.11448231198525,1.11448231198525
"467","V","CA_FRS","IL_CHI",2017 W03,1.13859614551385,1.13859614551385
"468","V","CA_FRS","IL_CHI",2017 W04,1.13418005091299,1.13418005091299
"469","V","CA_FRS","IL_CHI",2017 W05,1.13659790681473,1.13659790681473
"470","V","CA_FRS","IL_CHI",2017 W06,1.12937017636605,1.12937017636605
"471","V","CA_FRS","IL_CHI",2017 W07,NA,1.12240018363267
"472","V","CA_FRS","IL_CHI",2017 W08,1.11543019089929,1.11543019089929
"473","V","CA_FRS","IL_CHI",2017 W09,1.07140666627051,1.07140666627051
"474","V","CA_FRS","IL_CHI",2017 W10,1.12810936124314,1.12810936124314
"475","V","CA_FRS","IL_CHI",2017 W11,1.0949781175239,1.0949781175239
"476","V","CA_FRS","IL_CHI",2017 W12,1.06818783203571,1.06818783203571
"477","V","CA_FRS","IL_CHI",2017 W13,1.06852025689994,1.06852025689994
"478","V","CA_FRS","IL_CHI",2017 W14,1.07564881369132,1.07564881369132
"479","V","CA_FRS","IL_CHI",2017 W15,1.05208279759128,1.05208279759128
"480","V","CA_FRS","IL_CHI",2017 W16,NA,1.07292972718365
"481","V","CA_FRS","IL_CHI",2017 W17,1.09377665677601,1.09377665677601
"482","V","CA_FRS","IL_CHI",2017 W18,NA,1.11853217812305
"483","V","CA_FRS","IL_CHI",2017 W19,1.14328769947008,1.14328769947008
"484","V","CA_FRS","IL_CHI",2017 W20,1.14509922808949,1.14509922808949
"485","V","CA_FRS","IL_CHI",2017 W21,NA,1.13948117927381
"486","V","CA_FRS","IL_CHI",2017 W22,1.13386313045813,1.13386313045813
"487","V","CA_FRS","IL_CHI",2017 W23,NA,1.1185216847453
"488","V","CA_FRS","IL_CHI",2017 W24,1.10318023903246,1.10318023903246
"489","V","CA_FRS","IL_CHI",2017 W25,1.16272982558275,1.16272982558275
"490","V","CA_FRS","IL_CHI",2017 W26,1.18955131081867,1.18955131081867
"491","V","CA_FRS","IL_CHI",2017 W27,1.21587312548881,1.21587312548881
"492","V","CA_FRS","IL_CHI",2017 W28,1.1751820879555,1.1751820879555
"493","V","CA_FRS","IL_CHI",2017 W29,1.17652821081905,1.17652821081905
"494","V","CA_FRS","IL_CHI",2017 W30,1.18187869672258,1.18187869672258
"495","V","CA_FRS","IL_CHI",2017 W31,1.1675148575045,1.1675148575045
"496","V","CA_FRS","IL_CHI",2017 W32,1.11558985666811,1.11558985666811
"497","V","CA_FRS","IL_CHI",2017 W33,NA,1.14653655690032
"498","V","CA_FRS","IL_CHI",2017 W34,1.17748325713254,1.17748325713254
"499","V","CA_FRS","IL_CHI",2017 W35,1.23185651786269,1.23185651786269
"500","V","CA_FRS","IL_CHI",2017 W36,1.17916763565921,1.17916763565921
"501","V","CA_FRS","IL_CHI",2017 W37,NA,1.22347969229192
"502","V","CA_FRS","IL_CHI",2017 W38,1.26779174892464,1.26779174892464
"503","V","CA_FRS","IL_CHI",2017 W39,1.20597856557385,1.20597856557385
"504","V","CA_FRS","IL_CHI",2017 W40,1.2176004360667,1.2176004360667
"505","V","CA_FRS","IL_CHI",2017 W41,1.31533100000216,1.31533100000216
"506","V","CA_FRS","IL_CHI",2017 W42,1.29765534459068,1.29765534459068
"507","V","CA_FRS","IL_CHI",2017 W43,1.39456106207899,1.39456106207899
"508","V","CA_FRS","IL_CHI",2017 W44,1.40465980547874,1.40465980547874
"509","V","CA_FRS","IL_CHI",2017 W45,1.49963161618483,1.49963161618483
"510","V","CA_FRS","IL_CHI",2017 W46,1.58732083228356,1.58732083228356
"511","V","CA_FRS","IL_CHI",2017 W47,1.47107899770963,1.47107899770963
"512","V","CA_FRS","IL_CHI",2017 W48,1.58713279248907,1.58713279248907
"513","V","CA_FRS","IL_CHI",2017 W49,1.53918020857658,1.53918020857658
"514","V","CA_FRS","IL_CHI",2017 W50,1.5090980964161,1.5090980964161
"515","V","CA_FRS","IL_CHI",2017 W51,1.53732331649002,1.53732331649002
"516","V","CA_FRS","IL_CHI",2017 W52,1.59686922964931,1.59686922964931
"517","V","CA_FRS","IL_CHI",2018 W01,1.44493698973301,1.44493698973301
"518","V","CA_FRS","IL_CHI",2018 W02,1.35381425450165,1.35381425450165
"519","V","CA_FRS","IL_CHI",2018 W03,1.33745852292201,1.33745852292201
"520","V","CA_FRS","IL_CHI",2018 W04,1.24265623373659,1.24265623373659
"521","V","CA_FRS","IL_CHI",2018 W05,1.20703450762889,1.20703450762889
"522","V","CA_FRS","IL_CHI",2018 W06,1.13968231609193,1.13968231609193
"523","V","CA_FRS","IL_CHI",2018 W07,1.13150117409813,1.13150117409813
"524","V","CA_FRS","IL_CHI",2018 W08,1.1813520773499,1.1813520773499
"525","V","CA_FRS","IL_CHI",2018 W09,1.13024930214911,1.13024930214911
"526","V","CA_FRS","IL_CHI",2018 W10,NA,1.12491500315645
"527","V","CA_FRS","IL_CHI",2018 W11,1.11958070416379,1.11958070416379
"528","V","CA_FRS","IL_CHI",2018 W12,1.18773770116116,1.18773770116116
"529","V","CA_FRS","IL_CHI",2018 W13,1.1971368230568,1.1971368230568
"530","V","CA_FRS","IL_CHI",2018 W14,1.22607389331119,1.22607389331119
"531","V","CA_FRS","IL_CHI",2018 W15,NA,1.22900894964522
"532","V","CA_FRS","IL_CHI",2018 W16,1.23194400597925,1.23194400597925
"533","V","CA_FRS","IL_CHI",2018 W17,1.22762756488778,1.22762756488778
"534","V","CA_FRS","IL_CHI",2018 W18,1.34910371428797,1.34910371428797
"535","V","CA_FRS","IL_CHI",2018 W19,1.22998852416055,1.22998852416055
"536","V","CA_FRS","IL_CHI",2018 W20,1.27153375954418,1.27153375954418
"537","V","CA_FRS","IL_CHI",2018 W21,1.4319912729612,1.4319912729612
"538","V","CA_FRS","IL_CHI",2018 W22,1.35838400164105,1.35838400164105
"539","V","CA_FRS","IL_CHI",2018 W23,1.5245342026876,1.5245342026876
"540","V","CA_FRS","IL_CHI",2018 W24,1.57427705224905,1.57427705224905
"541","V","CA_FRS","IL_CHI",2018 W25,1.52876097194577,1.52876097194577
"542","V","CA_FRS","IL_CHI",2018 W26,1.5098779240571,1.5098779240571
"543","V","CA_FRS","IL_CHI",2018 W27,1.53069254878186,1.53069254878186
"544","V","CA_FRS","IL_CHI",2018 W28,1.51702683554837,1.51702683554837
"545","V","CA_FRS","IL_CHI",2018 W29,1.44610172757531,1.44610172757531
"546","V","CA_FRS","IL_CHI",2018 W30,1.44951881063163,1.44951881063163
"547","V","CA_FRS","IL_CHI",2018 W31,1.40202752161896,1.40202752161896
"548","V","CA_FRS","IL_CHI",2018 W32,1.42145487756599,1.42145487756599
"549","V","CA_FRS","IL_CHI",2018 W33,1.46338372227175,1.46338372227175
"550","V","CA_FRS","IL_CHI",2018 W34,1.45133806233884,1.45133806233884
"551","V","CA_FRS","IL_CHI",2018 W35,1.43770427060299,1.43770427060299
"552","V","CA_FRS","IL_CHI",2018 W36,1.46901499872406,1.46901499872406
"553","V","CA_FRS","IL_CHI",2018 W37,1.45349404820685,1.45349404820685
"554","V","CA_FRS","IL_CHI",2018 W38,1.52127458216732,1.52127458216732
"555","V","CA_FRS","IL_CHI",2018 W39,1.55722345213266,1.55722345213266
"556","V","CA_FRS","IL_CHI",2018 W40,1.54006308064962,1.54006308064962
"557","V","CA_FRS","IL_CHI",2018 W41,1.57607262828203,1.57607262828203
"558","V","CA_FRS","IL_CHI",2018 W42,1.4994845033217,1.4994845033217
"559","V","CA_FRS","IL_CHI",2018 W43,1.55613437346341,1.55613437346341
"560","V","CA_FRS","IL_CHI",2018 W44,1.5715285493279,1.5715285493279
"561","V","CA_FRS","IL_CHI",2018 W45,1.76160366182711,1.76160366182711
"562","V","CA_FRS","IL_CHI",2018 W46,1.73377069565339,1.73377069565339
"563","V","CA_FRS","IL_CHI",2018 W47,1.6567644788134,1.6567644788134
"564","V","CA_FRS","IL_CHI",2018 W48,1.57301772111561,1.57301772111561
"565","V","CA_FRS","IL_CHI",2018 W49,1.59620510573345,1.59620510573345
"566","V","CA_FRS","IL_CHI",2018 W50,1.54404229564539,1.54404229564539
"567","V","CA_FRS","IL_CHI",2018 W51,1.54389748974603,1.54389748974603
"568","V","CA_FRS","IL_CHI",2018 W52,1.51290136129245,1.51290136129245
"569","V","CA_FRS","IL_CHI",2019 W01,1.48677456751508,1.48677456751508
"570","V","CA_FRS","IL_CHI",2019 W02,1.40671806671673,1.40671806671673
"571","V","CA_FRS","IL_CHI",2019 W03,1.29601931661353,1.29601931661353
"572","V","CA_FRS","IL_CHI",2019 W04,1.23470810606307,1.23470810606307
"573","V","CA_FRS","IL_CHI",2019 W05,1.21956903574384,1.21956903574384
"574","V","CA_FRS","IL_CHI",2019 W06,1.19000999874421,1.19000999874421
"575","V","CA_FRS","IL_CHI",2019 W07,1.16408494724764,1.16408494724764
"576","V","CA_FRS","IL_CHI",2019 W08,1.14838055787376,1.14838055787376
"577","V","CA_FRS","IL_CHI",2019 W09,1.19645016494047,1.19645016494047
"578","V","CA_FRS","IL_CHI",2019 W10,1.1724117594358,1.1724117594358
"579","V","CA_FRS","IL_CHI",2019 W11,1.13611125329978,1.13611125329978
"580","V","CA_FRS","IL_CHI",2019 W12,1.12301469497196,1.12301469497196
"581","V","CA_FRS","IL_CHI",2019 W13,1.17575464391088,1.17575464391088
"582","V","CA_FRS","IL_CHI",2019 W14,1.1588107974354,1.1588107974354
"583","V","CA_FRS","IL_CHI",2019 W15,1.18392212869625,1.18392212869625
"584","V","CA_FRS","IL_CHI",2019 W16,1.19802540419575,1.19802540419575
"585","V","CA_FRS","IL_CHI",2019 W17,1.20088024939631,1.20088024939631
"586","V","CA_FRS","IL_CHI",2019 W18,1.23044211595829,1.23044211595829
"587","V","CA_FRS","IL_CHI",2019 W19,1.18643843760781,1.18643843760781
"588","V","CA_FRS","IL_CHI",2019 W20,1.16149756680431,1.16149756680431
"589","V","CA_FRS","IL_CHI",2019 W21,1.22288440846556,1.22288440846556
"590","V","CA_FRS","IL_CHI",2019 W22,1.21008127635363,1.21008127635363
"591","V","CA_FRS","IL_CHI",2019 W23,1.19546583617869,1.19546583617869
"592","V","CA_FRS","IL_CHI",2019 W24,1.28881174708859,1.28881174708859
"593","V","CA_FRS","IL_CHI",2019 W25,1.27646091620783,1.27646091620783
"594","V","CA_FRS","IL_CHI",2019 W26,1.21819947074094,1.21819947074094
"595","V","CA_FRS","IL_CHI",2019 W27,1.21890868351801,1.21890868351801
"596","V","CA_FRS","IL_CHI",2019 W28,1.27139957234823,1.27139957234823
"597","V","CA_FRS","IL_CHI",2019 W29,1.29999372980497,1.29999372980497
"598","V","CA_FRS","IL_CHI",2019 W30,1.23359150988558,1.23359150988558
"599","V","CA_FRS","IL_CHI",2019 W31,1.28017734154025,1.28017734154025
"600","V","CA_FRS","IL_CHI",2019 W32,1.26275822009084,1.26275822009084
"601","V","CA_FRS","IL_CHI",2019 W33,1.24755933935937,1.24755933935937
"602","V","CA_FRS","IL_CHI",2019 W34,1.25157470561708,1.25157470561708
"603","V","CA_FRS","IL_CHI",2019 W35,1.26918706960512,1.26918706960512
"604","V","CA_FRS","IL_CHI",2019 W36,1.28997036159787,1.28997036159787
"605","V","CA_FRS","IL_CHI",2019 W37,1.23567823436636,1.23567823436636
"606","V","CA_FRS","IL_CHI",2019 W38,1.29440207562628,1.29440207562628
"607","V","CA_FRS","IL_CHI",2019 W39,1.30484590078199,1.30484590078199
"608","V","CA_FRS","IL_CHI",2019 W40,1.28119380607266,1.28119380607266
"609","V","CA_FRS","IL_CHI",2019 W41,1.37218610375588,1.37218610375588
"610","V","CA_FRS","IL_CHI",2019 W42,1.32834852000101,1.32834852000101
"611","V","CA_FRS","IL_CHI",2019 W43,1.27553804412572,1.27553804412572
"612","V","CA_FRS","IL_CHI",2019 W44,1.28749748170732,1.28749748170732
"613","V","CA_FRS","IL_CHI",2019 W45,1.24594983579397,1.24594983579397
"614","V","CA_FRS","IL_CHI",2019 W46,1.29932981265248,1.29932981265248
"615","V","CA_FRS","IL_CHI",2019 W47,1.32395982778158,1.32395982778158
"616","V","CA_FRS","IL_CHI",2019 W48,NA,1.30326834315272
"617","V","CA_FRS","IL_CHI",2019 W49,1.28257685852385,1.28257685852385
"618","V","CA_FRS","IL_CHI",2019 W50,1.31328830324247,1.31328830324247
"619","V","CA_FRS","IL_CHI",2019 W51,1.34074619662998,1.34074619662998
"620","V","CA_FRS","IL_CHI",2019 W52,1.25056259952418,1.25056259952418
"621","V","CA_FRS","IL_CHI",2020 W01,1.24719988466083,1.24719988466083
"622","V","CA_FRS","IL_CHI",2020 W02,1.31955761426862,1.31955761426862
"623","V","CA_FRS","IL_CHI",2020 W03,1.31068410408863,1.31068410408863
"624","V","CA_FRS","IL_CHI",2020 W04,1.18366644419735,1.18366644419735
"625","V","CA_FRS","IL_CHI",2020 W05,1.19852119923668,1.19852119923668
"626","V","CA_FRS","IL_CHI",2020 W06,1.1052599191502,1.1052599191502
"627","V","CA_FRS","IL_CHI",2020 W07,1.1146686926065,1.1146686926065
"628","V","CA_FRS","IL_CHI",2020 W08,1.10524310079954,1.10524310079954
"629","V","CA_FRS","IL_CHI",2020 W09,1.10604846663364,1.10604846663364
"630","V","CA_FRS","IL_CHI",2020 W10,1.13631081189655,1.13631081189655
"631","V","CA_FRS","IL_CHI",2020 W11,1.2168591425819,1.2168591425819
"632","V","CA_FRS","IL_CHI",2020 W12,1.24790237632876,1.24790237632876
"633","V","CA_FRS","IL_CHI",2020 W13,1.23757286692073,1.23757286692073
"634","V","CA_FRS","IL_CHI",2020 W14,1.11200946506182,1.11200946506182
"635","V","CA_FRS","IL_CHI",2020 W15,1.16575796003923,1.16575796003923
"636","V","CA_FRS","IL_CHI",2020 W16,1.06865995330991,1.06865995330991
"637","V","CA_FRS","IL_CHI",2020 W17,1.00059918127756,1.00059918127756
"638","V","CA_FRS","IL_CHI",2020 W18,1.09323212798733,1.09323212798733
"639","V","CA_FRS","IL_CHI",2020 W19,1.26298629416612,1.26298629416612
"640","V","CA_FRS","IL_CHI",2020 W20,1.48235931915691,1.48235931915691
"641","V","CA_FRS","IL_CHI",2020 W21,1.48269627417726,1.48269627417726
"642","V","CA_FRS","IL_CHI",2020 W22,1.41966462384805,1.41966462384805
"643","V","CA_FRS","IL_CHI",2020 W23,1.38939456873612,1.38939456873612
"644","V","CA_FRS","IL_CHI",2020 W24,1.45228188771774,1.45228188771774
"645","V","CA_FRS","IL_CHI",2020 W25,1.42064916730045,1.42064916730045
"646","V","CA_FRS","IL_CHI",2020 W26,1.48471593776241,1.48471593776241
"647","V","CA_FRS","IL_CHI",2020 W27,1.56833282960214,1.56833282960214
"648","V","CA_FRS","IL_CHI",2020 W28,1.57736044767764,1.57736044767764
"649","V","CA_FRS","IL_CHI",2020 W29,1.67533323233823,1.67533323233823
"650","V","CA_FRS","IL_CHI",2020 W30,1.75968967547988,1.75968967547988
"651","V","CA_FRS","IL_CHI",2020 W31,1.68532092565519,1.68532092565519
"652","V","CA_FRS","IL_CHI",2020 W32,1.79866458000418,1.79866458000418
"653","V","CA_FRS","IL_CHI",2020 W33,1.82788706336391,1.82788706336391
"654","V","CA_FRS","IL_CHI",2020 W34,1.86342154827712,1.86342154827712
"655","V","CA_FRS","IL_CHI",2020 W35,1.95982068588763,1.95982068588763
"656","V","CA_FRS","IL_CHI",2020 W36,1.76071957552663,1.76071957552663
"657","V","CA_FRS","IL_CHI",2020 W37,1.99758307962485,1.99758307962485
"658","V","CA_FRS","IL_CHI",2020 W38,1.89758339297174,1.89758339297174
"659","V","CA_FRS","IL_CHI",2020 W39,1.95587540302037,1.95587540302037
"660","V","CA_FRS","IL_CHI",2020 W40,2.00748261744999,2.00748261744999
"661","V","CA_FRS","IL_CHI",2020 W41,1.88612280904843,1.88612280904843
"662","V","CA_FRS","IL_CHI",2020 W42,1.92937438933226,1.92937438933226
"663","V","CA_FRS","IL_CHI",2020 W43,1.97392494458369,1.97392494458369
"664","V","CA_FRS","IL_CHI",2020 W44,2.02076299639159,2.02076299639159
"665","V","CA_FRS","IL_CHI",2020 W45,2.08266269449181,2.08266269449181
"666","V","CA_FRS","IL_CHI",2020 W46,2.27693738019613,2.27693738019613
"667","V","CA_FRS","IL_CHI",2020 W47,2.15757863050631,2.15757863050631
"668","V","CA_FRS","IL_CHI",2020 W48,2.25299675346922,2.25299675346922
"669","V","CA_FRS","IL_CHI",2020 W49,2.08772225008649,2.08772225008649
"670","V","CA_FRS","IL_CHI",2020 W50,1.88517667594974,1.88517667594974
"671","V","CA_FRS","IL_CHI",2020 W51,2.01477820373291,2.01477820373291
"672","V","CA_FRS","IL_CHI",2020 W52,NA,1.92332575734456
"673","V","CA_FRS","IL_CHI",2020 W53,1.83187331095621,1.83187331095621
"674","V","CA_FRS","IL_CHI",2021 W01,1.82145452902259,1.82145452902259
"675","V","CA_FRS","IL_CHI",2021 W02,1.76432145567984,1.76432145567984
"676","V","CA_FRS","IL_CHI",2021 W03,1.76794394212091,1.76794394212091
"677","V","CA_FRS","IL_CHI",2021 W04,1.58308156478936,1.58308156478936
"678","V","CA_FRS","IL_CHI",2021 W05,1.59863847690474,1.59863847690474
"679","V","CA_FRS","IL_CHI",2021 W06,1.50374676550375,1.50374676550375
"680","V","CA_FRS","IL_CHI",2021 W07,1.66313383819475,1.66313383819475
"681","V","CA_FRS","IL_CHI",2021 W08,1.94251720970196,1.94251720970196
"682","V","CA_FRS","IL_CHI",2021 W09,2.04762774512524,2.04762774512524
"683","V","CA_FRS","IL_CHI",2021 W10,2.17838806759482,2.17838806759482
"684","V","CA_FRS","IL_CHI",2021 W11,2.04446743262243,2.04446743262243
"685","V","CA_FRS","IL_CHI",2021 W12,2.06233686524496,2.06233686524496
